"WHEAT-SRW - CHICAGO BOARD OF TRADE","190604","2019-06-04","001602","CBT","00","001","442184","119273","122958","144832","143734","131751","407839","399541","34345","42643","423474","114154","121688","139280","139652","123961","393086","384929","30388","38545","18710","9514","5665","1157","4082","7790","14753","14612","3957","4098","-2773","-12061","-13747","11630","-2960","-1284","-3391","-3401","618","628","100.0","27.0","27.8","32.8","32.5","29.8","92.2","90.4","7.8","9.6","100.0","27.0","28.7","32.9","33.0","29.3","92.8","90.9","7.2","9.1","100.0","50.8","30.3","6.2","21.8","41.6","78.9","78.1","21.1","21.9","363","115","120","124","80","105","267","285","359","116","117","122","79","105","263","282","100","23","21","10","22","43","52","70","12.4","11.3","21.3","20.3","10.4","8.9","16.1","14.3","12.9","11.3","22.0","20.7","10.7","9.0","16.5","14.5","30.6","30.7","47.1","42.9","30.6","30.6","47.1","42.6","(CONTRACTS OF 5,000 BUSHELS)","001602","CBT","001"
"BLACK SEA WHEAT FINANCIAL - CHICAGO BOARD OF TRADE","190604","2019-06-04","00160F","CBT","00","001","18553","5552","200","1600","11121","15999","18273","17799","280","754","18553","5552","200","1600","11121","15999","18273","17799","280","754","0","0","0","0","0","0","0","0","0","0","1571","1763","-100","-170","-42","1820","1551","1550","20","21","100.0","29.9","1.1","8.6","59.9","86.2","98.5","95.9","1.5","4.1","100.0","29.9","1.1","8.6","59.9","86.2","98.5","95.9","1.5","4.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29","7","1","4","18","14","25","19","29","7","1","4","18","14","25","19","0","0","0","0","0","0","0","0","45.7","61.0","66.0","79.5","31.3","41.1","45.7","52.8","45.7","61.0","66.0","79.5","31.3","41.1","45.7","52.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50 Metric Tons","00160F","CBT","001"
"WHEAT-HRW - CHICAGO BOARD OF TRADE","190604","2019-06-04","001612","CBT","00","001","305542","73017","79129","90209","115351","113450","278577","282788","26965","22754","295181","73189","76569","87497","108329","109980","269015","274046","26166","21135","10361","1731","4463","809","7022","3470","9562","8742","799","1619","-22777","-6558","-18517","-4232","-9075","-2215","-19865","-24964","-2912","2187","100.0","23.9","25.9","29.5","37.8","37.1","91.2","92.6","8.8","7.4","100.0","24.8","25.9","29.6","36.7","37.3","91.1","92.8","8.9","7.2","100.0","16.7","43.1","7.8","67.8","33.5","92.3","84.4","7.7","15.6","249","75","62","74","83","79","196","186","247","73","61","74","83","76","195","182","68","11","12","5","15","33","29","49","13.8","17.1","22.4","26.8","9.2","12.6","15.2","19.2","14.2","17.1","23.0","27.0","9.9","14.6","16.1","21.2","70.1","52.1","83.2","68.0","69.8","51.6","76.8","64.6","(CONTRACTS OF 5,000 BUSHELS)","001612","CBT","001"
"WHEAT-HRSpring - MINNEAPOLIS GRAIN EXCHANGE","190604","2019-06-04","001626","MGE","00","001","60077","9124","12680","3636","35851","32819","48611","49135","11466","10942","24541","7155","10402","67","11680","10041","18902","20510","5639","4031","35536","3907","4216","1631","24171","22778","29709","28625","5827","6911","-1034","-253","-4574","650","-2623","2353","-2226","-1571","1192","537","100.0","15.2","21.1","6.1","59.7","54.6","80.9","81.8","19.1","18.2","100.0","29.2","42.4","0.3","47.6","40.9","77.0","83.6","23.0","16.4","100.0","11.0","11.9","4.6","68.0","64.1","83.6","80.6","16.4","19.4","83","9","15","11","50","40","66","60","76","11","12","1","36","20","47","33","74","6","12","10","39","38","53","52","27.4","25.1","39.8","40.2","24.7","24.6","35.6","37.9","30.1","38.8","44.2","57.1","30.1","38.8","44.2","56.1","32.2","29.7","47.5","44.4","29.0","28.3","43.0","42.7","(CONTRACTS OF 5,000 BUSHELS)","001626","MGE","001"
"CORN - CHICAGO BOARD OF TRADE","190604","2019-06-04","002602","CBT","00","002","1797358","449519","225504","344990","752249","1002954","1546758","1573448","250600","223910","974968","328061","273602","147699","374518","470839","850278","892140","124690","82828","822390","243959","74403","74790","377731","532115","696480","681308","125910","141082","-21024","10873","-103148","-5424","-14319","79849","-8870","-28723","-12154","7699","100.0","25.0","12.5","19.2","41.9","55.8","86.1","87.5","13.9","12.5","100.0","33.6","28.1","15.1","38.4","48.3","87.2","91.5","12.8","8.5","100.0","29.7","9.0","9.1","45.9","64.7","84.7","82.8","15.3","17.2","882","239","127","208","343","385","686","640","782","191","136","117","280","304","531","502","721","177","102","89","225","349","448","504","8.8","9.3","15.0","15.8","6.1","7.3","10.3","12.6","9.2","11.5","16.3","19.8","8.8","11.2","14.8","16.8","13.5","14.0","21.4","21.6","9.4","9.5","15.2","14.7","(CONTRACTS OF 5,000 BUSHELS)","002602","CBT","002"
"OATS - CHICAGO BOARD OF TRADE","190604","2019-06-04","004603","CBT","00","004","7607","3695","286","426","1236","5476","5357","6188","2250","1419","7607","3695","286","426","1236","5476","5357","6188","2250","1419","0","0","0","0","0","0","0","0","0","0","-84","171","-74","-74","-59","125","38","-23","-122","-61","100.0","48.6","3.8","5.6","16.2","72.0","70.4","81.3","29.6","18.7","100.0","48.6","3.8","5.6","16.2","72.0","70.4","81.3","29.6","18.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34","16","5","2","9","10","27","16","34","16","5","2","9","10","27","16","0","0","0","0","0","0","0","0","33.8","47.5","47.5","72.5","33.1","43.2","44.7","64.9","33.8","47.5","47.5","72.5","33.1","43.2","44.7","64.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","(CONTRACTS OF 5,000 BUSHELS)","004603","CBT","004"
"SOYBEANS - CHICAGO BOARD OF TRADE","190604","2019-06-04","005602","CBT","00","005","771623","139755","187648","188533","392447","320977","720735","697158","50888","74465","409243","170071","157900","35712","174741","179967","380524","373579","28719","35664","362380","61454","121518","61051","217706","141010","340211","323579","22169","38801","-6998","-4849","-33939","2968","-1326","19340","-3207","-11631","-3791","4633","100.0","18.1","24.3","24.4","50.9","41.6","93.4","90.3","6.6","9.7","100.0","41.6","38.6","8.7","42.7","44.0","93.0","91.3","7.0","8.7","100.0","17.0","33.5","16.8","60.1","38.9","93.9","89.3","6.1","10.7","569","143","145","175","157","210","402","459","505","157","115","69","115","171","293","337","466","88","141","98","113","185","273","365","17.7","12.6","25.4","19.7","13.6","10.4","20.2","15.8","16.4","19.9","27.5","28.3","16.4","17.3","27.1","24.5","24.2","12.8","33.2","21.3","20.4","11.8","29.3","18.5","(CONTRACTS OF 5,000 BUSHELS)","005602","CBT","005"
"CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV","190604","2019-06-04","0063A2","IFED","01","006","42649","9247","9357","1540","31839","31752","42626","42649","23","0","42649","9247","9357","1540","31839","31752","42626","42649","23","0","0","0","0","0","0","0","0","0","0","0","-1110","-785","75","-100","-225","-1085","-1110","-1110","0","0","100.0","21.7","21.9","3.6","74.7","74.4","99.9","100.0","0.1","0.0","100.0","21.7","21.9","3.6","74.7","74.4","99.9","100.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40","11","4","3","19","10","32","16","40","11","4","3","19","10","32","16","0","0","0","0","0","0","0","0","43.3","66.3","63.4","87.8","43.3","65.4","62.7","85.7","43.3","66.3","63.4","87.8","43.3","65.4","62.7","85.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1,000 California carbon allowances","0063A2","IFED","006"
"CALIF CARBON ALL VINTAGE 2019 - ICE FUTURES ENERGY DIV","190604","2019-06-04","0063AS","IFED","01","006","95926","47974","19580","14496","32857","61640","95327","95716","599","210","95926","47974","19580","14496","32857","61640","95327","95716","599","210","0","0","0","0","0","0","0","0","0","0","-1099","1143","1795","1830","-4086","-4774","-1113","-1149","14","50","100.0","50.0","20.4","15.1","34.3","64.3","99.4","99.8","0.6","0.2","100.0","50.0","20.4","15.1","34.3","64.3","99.4","99.8","0.6","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","59","23","9","7","25","21","52","33","59","23","9","7","25","21","52","33","0","0","0","0","0","0","0","0","38.0","41.6","55.5","64.4","29.2","35.2","43.9","49.6","38.0","41.6","55.5","64.4","29.2","35.2","43.9","49.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1,000 California carbon allowances","0063AS","IFED","006"
"CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV","190604","2019-06-04","0063CA","IFED","01","006","31192","9995","4533","2520","18360","23844","30875","30897","317","295","31192","9995","4533","2520","18360","23844","30875","30897","317","295","0","0","0","0","0","0","0","0","0","0","940","425","0","195","325","2080","945","2275","-5","-1335","100.0","32.0","14.5","8.1","58.9","76.4","99.0","99.1","1.0","0.9","100.0","32.0","14.5","8.1","58.9","76.4","99.0","99.1","1.0","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35","10","4","2","15","14","27","19","35","10","4","2","15","14","27","19","0","0","0","0","0","0","0","0","33.8","51.7","55.4","74.1","26.4","40.4","44.8","53.0","33.8","51.7","55.4","74.1","26.4","40.4","44.8","53.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1,000 California carbon allowances","0063CA","IFED","006"
