"WHEAT-SRW - CHICAGO BOARD OF TRADE","190528","2019-05-28","001602","CBT","00","001","595814","121540","130019","241456","194823","178093","557819","549568","37995","46246","581739","117963","129272","236597","192609","171967","547170","537835","34569","43903","14075","6683","3854","1753","2214","6126","10650","11733","3425","2342","-4559","-133","-13267","1402","-4844","8403","-3575","-3462","-984","-1097","100.0","20.4","21.8","40.5","32.7","29.9","93.6","92.2","6.4","7.8","100.0","20.3","22.2","40.7","33.1","29.6","94.1","92.5","5.9","7.5","100.0","47.5","27.4","12.5","15.7","43.5","75.7","83.4","24.3","16.6","391","129","123","151","98","121","305","325","389","129","125","149","98","121","305","321","87","28","10","13","18","39","50","59","11.8","10.2","19.6","17.9","7.3","6.5","11.3","11.0","11.9","10.2","19.8","17.9","7.5","6.7","11.6","11.3","38.5","36.6","50.0","51.5","33.9","35.5","44.1","47.7","(CONTRACTS OF 5,000 BUSHELS)","001602","CBT","001"
"BLACK SEA WHEAT FINANCIAL - CHICAGO BOARD OF TRADE","190528","2019-05-28","00160F","CBT","00","001","21538","5634","326","3241","12353","17210","21227","20777","310","760","21538","5634","326","3241","12353","17210","21227","20777","310","760","0","0","0","0","0","0","0","0","0","0","1212","945","26","13","435","1148","1393","1187","-180","25","100.0","26.2","1.5","15.0","57.4","79.9","98.6","96.5","1.4","3.5","100.0","26.2","1.5","15.0","57.4","79.9","98.6","96.5","1.4","3.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30","6","3","5","17","15","25","21","30","6","3","5","17","15","25","21","0","0","0","0","0","0","0","0","40.9","58.8","60.9","75.7","29.1","39.9","42.2","47.8","40.9","58.8","60.9","75.7","29.1","39.9","42.2","47.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50 Metric Tons","00160F","CBT","001"
"WHEAT-HRW - CHICAGO BOARD OF TRADE","190528","2019-05-28","001612","CBT","00","001","355313","72838","96682","117183","132915","119546","322936","333411","32377","21902","345614","73192","94117","114545","126164","116522","313901","325184","31713","20430","9700","1225","4144","1059","6752","3024","9035","8227","664","1472","-4745","-1584","-9615","-4037","2783","8552","-2838","-5100","-1907","354","100.0","20.5","27.2","33.0","37.4","33.6","90.9","93.8","9.1","6.2","100.0","21.2","27.2","33.1","36.5","33.7","90.8","94.1","9.2","5.9","100.0","12.6","42.7","10.9","69.6","31.2","93.2","84.8","6.8","15.2","267","91","57","83","90","86","220","194","265","90","56","83","89","86","218","193","64","13","11","10","15","29","32","48","12.6","15.1","20.9","25.2","7.9","12.5","13.6","18.7","12.9","15.6","21.4","25.3","8.5","14.1","14.3","20.5","72.5","53.2","86.5","69.0","72.2","51.7","78.6","62.3","(CONTRACTS OF 5,000 BUSHELS)","001612","CBT","001"
"WHEAT-HRSpring - MINNEAPOLIS GRAIN EXCHANGE","190528","2019-05-28","001626","MGE","00","001","63733","9036","17038","4628","38971","31149","52635","52814","11098","10918","29511","8541","13206","824","14446","11243","23811","25273","5700","4238","34222","2123","5460","2175","24525","19906","28824","27542","5398","6680","-2585","-453","-48","111","-1995","-2530","-2337","-2467","-248","-118","100.0","14.2","26.7","7.3","61.1","48.9","82.6","82.9","17.4","17.1","100.0","28.9","44.7","2.8","49.0","38.1","80.7","85.6","19.3","14.4","100.0","6.2","16.0","6.4","71.7","58.2","84.2","80.5","15.8","19.5","87","12","14","10","55","39","71","59","82","13","11","4","45","23","58","38","71","5","10","9","42","37","53","50","24.2","28.2","35.7","40.6","21.7","27.9","31.7","39.0","28.1","38.4","41.2","56.2","28.0","38.1","40.7","55.9","32.2","28.4","45.5","45.1","29.8","27.8","42.0","42.3","(CONTRACTS OF 5,000 BUSHELS)","001626","MGE","001"
"CORN - CHICAGO BOARD OF TRADE","190528","2019-05-28","002602","CBT","00","002","2495825","399834","332501","759010","949488","1127814","2108332","2219325","387493","276500","1472474","312926","379717","422200","524510","562099","1259637","1364016","212838","108459","1023351","214276","80152","209442","424978","565716","848696","855309","174655","168042","134806","22087","-79333","51759","13829","133205","87675","105631","47131","29175","100.0","16.0","13.3","30.4","38.0","45.2","84.5","88.9","15.5","11.1","100.0","21.3","25.8","28.7","35.6","38.2","85.5","92.6","14.5","7.4","100.0","20.9","7.8","20.5","41.5","55.3","82.9","83.6","17.1","16.4","941","252","173","272","427","427","806","753","877","209","179","201","390","362","696","648","760","192","116","135","295","379","542","580","8.6","8.9","14.8","14.5","5.0","5.1","8.0","9.0","8.7","9.3","14.1","16.0","5.9","7.2","9.8","11.8","12.6","12.3","20.1","20.2","7.1","7.6","11.0","12.6","(CONTRACTS OF 5,000 BUSHELS)","002602","CBT","002"
"OATS - CHICAGO BOARD OF TRADE","190528","2019-05-28","004603","CBT","00","004","8103","3582","252","698","1365","5600","5645","6551","2458","1552","8103","3582","252","698","1365","5600","5645","6551","2458","1552","0","0","0","0","0","0","0","0","0","0","1037","465","57","197","40","544","702","799","335","238","100.0","44.2","3.1","8.6","16.8","69.1","69.7","80.8","30.3","19.2","100.0","44.2","3.1","8.6","16.8","69.1","69.7","80.8","30.3","19.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37","17","4","5","10","12","30","20","37","17","4","5","10","12","30","20","0","0","0","0","0","0","0","0","32.9","42.3","45.7","66.0","30.8","39.3","41.2","60.5","32.9","42.3","45.7","66.0","30.8","39.3","41.2","60.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","(CONTRACTS OF 5,000 BUSHELS)","004603","CBT","004"
"SOYBEANS - CHICAGO BOARD OF TRADE","190528","2019-05-28","005602","CBT","00","005","961941","119057","221294","321329","457153","336891","897539","879513","64402","82428","542756","149619","180429","127548","228407","194379","505574","502356","37182","40399","419185","54171","125597","109048","228746","142512","391965","377157","27220","42029","-33024","402","-24587","-20524","-17718","12910","-37840","-32200","4816","-824","100.0","12.4","23.0","33.4","47.5","35.0","93.3","91.4","6.7","8.6","100.0","27.6","33.2","23.5","42.1","35.8","93.1","92.6","6.9","7.4","100.0","12.9","30.0","26.0","54.6","34.0","93.5","90.0","6.5","10.0","634","160","187","225","207","228","502","526","580","171","152","146","173","192","407","436","489","96","148","134","148","202","335","400","15.1","11.0","23.9","18.5","11.2","6.8","17.0","11.5","14.5","14.2","25.4","22.7","13.3","10.4","22.4","17.5","21.2","14.0","30.3","22.4","17.6","11.4","24.5","16.7","(CONTRACTS OF 5,000 BUSHELS)","005602","CBT","005"
"CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV","190528","2019-05-28","0063A2","IFED","01","006","43759","10032","9282","1640","32064","32837","43736","43759","23","0","43759","10032","9282","1640","32064","32837","43736","43759","23","0","0","0","0","0","0","0","0","0","0","0","-69","-75","0","300","-294","-369","-69","-69","0","0","100.0","22.9","21.2","3.7","73.3","75.0","99.9","100.0","0.1","0.0","100.0","22.9","21.2","3.7","73.3","75.0","99.9","100.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41","12","4","4","19","11","34","17","41","12","4","4","19","11","34","17","0","0","0","0","0","0","0","0","42.6","65.5","62.7","87.0","41.3","64.6","60.4","84.7","42.6","65.5","62.7","87.0","41.3","64.6","60.4","84.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1,000 California carbon allowances","0063A2","IFED","006"
"NJ SRECS VINTAGE 2019 - ICE FUTURES ENERGY DIV","190528","2019-05-28","0063A3","IFED","01","006","42271","5319","25184","0","36952","17087","42271","42271","0","0","42271","5319","25184","0","36952","17087","42271","42271","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","50","50","50","50","0","0","100.0","12.6","59.6","0.0","87.4","40.4","100.0","100.0","0.0","0.0","100.0","12.6","59.6","0.0","87.4","40.4","100.0","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26","3","8","0","10","8","13","16","26","3","8","0","10","8","13","16","0","0","0","0","0","0","0","0","73.1","80.7","95.9","92.9","73.1","79.7","95.9","91.9","73.1","80.7","95.9","92.9","73.1","79.7","95.9","91.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","(10 SRECs)","0063A3","IFED","006"
"NJ SRECS VINTAGE 2020 - ICE FUTURES ENERGY DIV","190528","2019-05-28","0063A4","IFED","01","006","54091","13061","37334","0","41030","16757","54091","54091","0","0","54091","13061","37334","0","41030","16757","54091","54091","0","0","0","0","0","0","0","0","0","0","0","0","-35","0","0","0","-35","-35","-35","-35","0","0","100.0","24.1","69.0","0.0","75.9","31.0","100.0","100.0","0.0","0.0","100.0","24.1","69.0","0.0","75.9","31.0","100.0","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26","2","9","0","11","9","13","18","26","2","9","0","11","9","13","18","0","0","0","0","0","0","0","0","75.9","79.8","95.0","93.7","72.9","79.8","86.4","87.2","75.9","79.8","95.0","93.7","72.9","79.8","86.4","87.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","(10 SRECs)","0063A4","IFED","006"
