"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","090741","CME","00","090","140449","43347","1336","817","28039","41509","3705","11342","46155","10314","13176","2017","4","110744","105857","29705","34592","-233","351","-213","-377","347","-2018","93","315","1496","494","244","-16","-45","1422","-586","-1655","353","100.0","30.9","1.0","0.6","20.0","29.6","2.6","8.1","32.9","7.3","9.4","1.4","0.0","78.8","75.4","21.1","24.6","100","12",".","5","9","20","9","15","29","12","11",".",".","59","68","40.1","17.6","50.7","30.2","39.6","16.2","47.0","27.9","(CONTRACTS OF CAD 100,000)","090741","CME","090","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","092741","CME","00","092","85660","59713","2412","2","985","28075","708","14612","25281","262","919","1516","0","77201","58256","8459","27404","-2623","-2292","-176","-11","0","-2216","384","-512","-1663","21","0","15","0","-2410","-3646","-213","1023","100.0","69.7","2.8","0.0","1.1","32.8","0.8","17.1","29.5","0.3","1.1","1.8","0.0","90.1","68.0","9.9","32.0","55","6",".",".",".","19",".","9","14","4",".",".","0","22","41","67.2","25.9","81.3","38.4","66.9","25.9","81.0","38.4","(CONTRACTS OF CHF 125,000)","092741","CME","092","F10","FutOnly"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","096742","CME","00","096","213930","79440","3343","545","54836","107327","5074","41085","41168","9506","0","7134","0","190486","174097","23444","39833","23739","19912","-473","-26","-3468","12028","633","7856","6801","377","0","0","0","25284","19340","-1545","4399","100.0","37.1","1.6","0.3","25.6","50.2","2.4","19.2","19.2","4.4","0.0","3.3","0.0","89.0","81.4","11.0","18.6","120","10","4",".","13","29","12","28","34","19","0",".","0","65","89","37.0","20.8","51.5","33.8","36.9","20.6","50.9","33.4","(CONTRACTS OF GBP 62,500)","096742","CME","096","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","097741","CME","00","097","169790","58792","17055","716","30631","55270","8853","31387","47973","4730","6140","2612","0","141249","137209","28541","32581","-1044","-3849","4883","366","-1110","-2760","210","-1939","-2286","365","1620","270","0","-4337","1048","3293","-2092","100.0","34.6","10.0","0.4","18.0","32.6","5.2","18.5","28.3","2.8","3.6","1.5","0.0","83.2","80.8","16.8","19.2","120","8","5","4","19","25","14","19","36","13","4","4","0","65","86","38.5","31.8","49.7","40.2","37.6","31.6","47.7","39.9","(CONTRACTS OF JPY 12,500,000)","097741","CME","097","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","099741","CME","00","099","536798","35669","89806","20629","296488","165340","29419","36534","140497","14530","16479","17540","332","450080","478093","86718","58705","20676","513","2324","12506","-4078","1952","759","1124","-2323","7474","-376","344","141","18063","23177","2613","-2501","100.0","6.6","16.7","3.8","55.2","30.8","5.5","6.8","26.2","2.7","3.1","3.3","0.1","83.8","89.1","16.2","10.9","286","18","13","11","87","41","42","34","58","20","15","19","4","182","181","17.5","27.4","28.2","39.4","16.5","23.8","25.3","35.7","(CONTRACTS OF EUR 125,000)","099741","CME","099","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","232741","CME","00","232","179990","82792","4550","3142","16677","71235","3293","38579","48822","3520","3204","2452","0","151207","137014","28783","42976","-3257","1005","-363","1182","-1277","2206","85","-1803","-1811","-310","102","-3140","0","-1016","-2151","-2241","-1106","100.0","46.0","2.5","1.7","9.3","39.6","1.8","21.4","27.1","2.0","1.8","1.4","0.0","84.0","76.1","16.0","23.9","100","9",".","6","12","21","13","21","26","9","4",".","0","58","70","40.4","31.9","58.5","42.4","40.0","31.8","56.0","41.7","(CONTRACTS OF AUD 100,000)","232741","CME","232","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","299741","CME","00","099","26465","0","6447","0","8326","7595","3528","530","2621","2","0","583","8","12394","20784","14071","5681","-230","0","17","0","-386","-813","48","0","1149","2","0","0","0","-336","403","106","-633","100.0","0.0","24.4","0.0","31.5","28.7","13.3","2.0","9.9","0.0","0.0","2.2","0.0","46.8","78.5","53.2","21.5","22","0",".","0","9","7","8",".",".",".","0",".",".","18","14","22.3","44.6","34.8","65.9","19.5","38.2","30.3","57.6","(CONTRACTS OF EUR 125,000)","299741","CME","099","F10","FutOnly"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","399741","CME","00","099","27427","4330","4164","569","8106","12856","2309","6088","957","3","0","0","0","21405","20858","6022","6569","643","-2","-640","-4","-507","630","-22","1034","-39","-9","0","0","0","490","-84","153","727","100.0","15.8","15.2","2.1","29.6","46.9","8.4","22.2","3.5","0.0","0.0","0.0","0.0","78.0","76.0","22.0","24.0","23",".",".",".","6","9","8",".",".",".","0","0","0","18","15","46.0","52.7","63.7","66.6","44.1","48.3","61.1","60.3","(CONTRACTS OF EUR 125,000)","399741","CME","099","F10","FutOnly"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","089741","CME","00","089","62849","0","51410","50","49678","0","0","3453","9998","0","7683","408","0","60864","61866","1985","983","4023","-114","-44","0","3607","0","0","-325","3870","0","602","-54","0","3770","3772","253","251","100.0","0.0","81.8","0.1","79.0","0.0","0.0","5.5","15.9","0.0","12.2","0.6","0.0","96.8","98.4","3.2","1.6","34","0","4",".","7","0","0","11","9","0",".",".","0","21","14","87.3","83.5","92.7","95.3","87.3","83.4","92.7","95.2","(CONTRACTS OF RUB 2,500,000)","089741","CME","089","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","095741","CME","00","095","274999","266","156755","800","165154","17028","10","92461","59708","6461","2995","31156","0","268147","271918","6852","3081","3449","0","-2289","0","1245","-1067","0","-2919","2381","5014","13","-529","-23","3330","3487","119","-38","100.0","0.1","57.0","0.3","60.1","6.2","0.0","33.6","21.7","2.3","1.1","11.3","0.0","97.5","98.9","2.5","1.1","171",".","12",".","34","7",".","51","35","9","13","17","0","106","76","46.0","50.0","61.2","66.3","46.0","50.0","61.2","66.2","(CONTRACTS OF MXN 500,000)","095741","CME","095","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","102741","CME","00","102","53389","23638","0","65","898","37932","3808","19784","6954","1823","1171","710","0","51187","51292","2202","2097","8076","-5","0","65","8","4258","3808","2087","-1989","1820","160","100","0","7943","8062","133","14","100.0","44.3","0.0","0.1","1.7","71.0","7.1","37.1","13.0","3.4","2.2","1.3","0.0","95.9","96.1","4.1","3.9","48",".","0",".",".","8",".","10","19",".","5",".","0","21","33","75.6","79.7","88.3","85.5","69.0","71.0","79.5","76.2","(CONTRACTS OF BRL 100,000)","102741","CME","102","F15","FutOnly"
"NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","112741","CME","00","112","61961","32797","1228","0","3745","29447","216","19572","18850","2121","663","3664","5","59119","55531","2842","6430","3413","6287","-198","-197","232","3578","-15","-2967","258","-98","251","299","0","3493","3627","-80","-214","100.0","52.9","2.0","0.0","6.0","47.5","0.3","31.6","30.4","3.4","1.1","5.9","0.0","95.4","89.6","4.6","10.4","98","10",".","0","6","19",".","22","31","6",".","5",".","44","62","39.3","32.4","64.3","51.6","39.3","30.9","64.1","49.0","(CONTRACTS OF NZD 100,000)","112741","CME","112","F15","FutOnly"
"SOUTH AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","122741","CME","00","122","14818","5951","3398","1769","3862","2236","0","2566","5090","4","0","117","0","14152","12614","666","2204",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","100.0","40.2","22.9","11.9","26.1","15.1","0.0","17.3","34.4","0.0","0.0","0.8","0.0","95.5","85.1","4.5","14.9","21",".",".",".",".",".","0",".","9",".","0",".","0","7","16","89.8","60.3","95.5","77.9","81.2","48.4","83.5","66.0","(CONTRACTS OF ZAR 500,000)","122741","CME","122","F15","FutOnly"
"DJIA Consolidated - CHICAGO BOARD OF TRADE","190528","2019-05-28","12460+","CBT","00","124","39694","9580","16963","1117","7271","614","3543","7305","7226","974","1790","1627","0","31577","32061","8117","7634","1033","2464","709","-156","-4487","143","1821","320","-1228","523","-10","319","0","475","2130","559","-1097","100.0","24.1","42.7","2.8","18.3","1.5","8.9","18.4","18.2","2.5","4.5","4.1","0.0","79.6","80.8","20.4","19.2","98","13","15","4","14","5","6","20","17","10",".","10","0","62","56","29.1","35.0","42.4","50.4","25.7","31.5","37.9","42.2","($10 X DJIA INDEX)","12460+","CBT","124","F20","FutOnly"
"DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE","190528","2019-05-28","124603","CBT","00","124","79388","19159","33925","2233","14542","1227","7085","14609","14451","1947","3579","3253","0","63154","64121","16234","15267","2066","4927","1417","-311","-8973","285","3642","639","-2456","1045","-20","637","0","949","4259","1117","-2193","100.0","24.1","42.7","2.8","18.3","1.5","8.9","18.4","18.2","2.5","4.5","4.1","0.0","79.6","80.8","20.4","19.2","98","13","15","4","14","5","6","20","17","10",".","10","0","62","56","29.1","35.0","42.4","50.4","25.7","31.5","37.9","42.2","($5 X DJIA INDEX)","124603","CBT","124","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE","190528","2019-05-28","124606","CBT","00","124","27397","1888","20835","0","22267","1482","449","435","1812","0","796","452","0","25835","25030","1562","2367","-1508","0","-1337","0","-1330","132","-132","0","-248","0","0","0","0","-1462","-1585","-46","77","100.0","6.9","76.0","0.0","81.3","5.4","1.6","1.6","6.6","0.0","2.9","1.6","0.0","94.3","91.4","5.7","8.6","24",".","7","0","10",".",".",".",".","0",".",".","0","14","12","67.9","67.2","86.5","84.3","67.9","66.8","85.3","83.9","($100 X DJ US REAL ESTATE INDEX)","124606","CBT","124","F20","FutOnly"
"S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","13874+","CME","00","138","581858","56662","136744","23387","269658","128933","54287","50619","74346","22940","24154","62333","6507","508214","509477","73644","72381","10015","183","2176","-614","1388","2764","1342","4143","-679","2021","902","1149","1506","10870","9666","-854","349","100.0","9.7","23.5","4.0","46.3","22.2","9.3","8.7","12.8","3.9","4.2","10.7","1.1","87.3","87.6","12.7","12.4","588","32","36","34","168","101","126","73","107","59","38","33","14","402","419","11.1","17.4","19.9","27.4","10.2","16.6","16.8","25.6","(S&P 500 INDEX X $250.00)","13874+","CME","138","F20","FutOnly"
