"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","090741","CME","00","090","153275","42876","2449","3843","28581","41424","4188","10873","45685","17976","13244","2047","11","121590","117622","31685","35653","25","-195","377","66","593","-2240","59","669","2059","-314","214","-7","-44","1048","-45","-1023","70","100.0","28.0","1.6","2.5","18.6","27.0","2.7","7.1","29.8","11.7","8.6","1.3","0.0","79.3","76.7","20.7","23.3","107","11",".","9","11","20","12","13","33","17","13",".",".","69","78","37.0","16.1","47.3","27.6","36.3","14.8","43.1","25.6","(CONTRACTS OF CAD 100,000)","090741","CME","090","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","092741","CME","00","092","87747","60098","1440","1030","985","28075","708","13876","25702","1469","919","1516","0","79084","59940","8663","27807","-2601","-2262","-176","-20","0","-2216","384","-546","-1686","81","0","15","0","-2363","-3618","-238","1017","100.0","68.5","1.6","1.2","1.1","32.0","0.8","15.8","29.3","1.7","1.0","1.7","0.0","90.1","68.3","9.9","31.7","55","7",".",".",".","19",".","8","15","6",".",".","0","22","43","65.6","25.3","79.6","37.5","65.3","25.3","79.1","37.5","(CONTRACTS OF CHF 125,000)","092741","CME","092","F10","Combined"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","096742","CME","00","096","247566","74663","5356","9163","56881","100029","13044","36970","40578","29691","1","7134","0","220413","204994","27153","42572","27104","19073","-494","906","-3241","10942","1660","6256","5795","3785","-73","-0","-203","28161","22390","-1057","4714","100.0","30.2","2.2","3.7","23.0","40.4","5.3","14.9","16.4","12.0","0.0","2.9","0.0","89.0","82.8","11.0","17.2","125","10","4","8","15","28","14","27","38","24",".",".","0","73","98","32.3","17.9","44.9","29.3","30.9","17.8","42.2","28.3","(CONTRACTS OF GBP 62,500)","096742","CME","096","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","097741","CME","00","097","201946","63082","16468","7052","30466","57971","10201","28278","47973","24880","6454","2357","593","171005","167493","30941","34453","4505","-2547","5545","1118","-1237","-917","-10","-807","-1587","2626","1739","-601","271","1152","6445","3353","-1940","100.0","31.2","8.2","3.5","15.1","28.7","5.1","14.0","23.8","12.3","3.2","1.2","0.3","84.7","82.9","15.3","17.1","127","8","6","8","18","27","17","18","38","23","6","6",".","78","100","34.2","26.8","45.5","36.8","33.0","26.6","42.2","33.3","(CONTRACTS OF JPY 12,500,000)","097741","CME","097","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","099741","CME","00","099","595571","37984","88550","31624","302501","162324","36136","26737","143708","50219","16517","17715","2183","503901","532460","91670","63111","22708","-512","1425","13609","-3440","1847","1157","419","-2551","8511","-261","223","846","20329","25068","2379","-2360","100.0","6.4","14.9","5.3","50.8","27.3","6.1","4.5","24.1","8.4","2.8","3.0","0.4","84.6","89.4","15.4","10.6","300","19","12","17","90","41","49","29","67","37","18","23","13","206","210","15.9","24.7","25.6","35.5","14.8","21.4","22.8","32.1","(CONTRACTS OF EUR 125,000)","099741","CME","099","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","232741","CME","00","232","198782","81702","4537","6882","16323","70557","4782","39287","47836","14990","3010","3274","194","167169","153051","31613","45731","-4924","931","-495","1099","-2019","2296","617","-383","-1309","-2622","-77","-3717","179","-2274","-3951","-2650","-973","100.0","41.1","2.3","3.5","8.2","35.5","2.4","19.8","24.1","7.5","1.5","1.6","0.1","84.1","77.0","15.9","23.0","105","9",".","9","13","20","14","22","28","16","4","5",".","63","82","36.6","28.9","53.2","38.4","36.2","28.8","49.6","37.8","(CONTRACTS OF AUD 100,000)","232741","CME","232","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","299741","CME","00","099","26465","0","6447","0","8326","7595","3528","530","2621","2","0","583","8","12394","20784","14071","5681","-230","0","17","0","-386","-813","48","0","1149","2","0","0","0","-336","403","106","-633","100.0","0.0","24.4","0.0","31.5","28.7","13.3","2.0","9.9","0.0","0.0","2.2","0.0","46.8","78.5","53.2","21.5","22","0",".","0","9","7","8",".",".",".","0",".",".","18","14","22.3","44.6","34.8","65.9","19.5","38.2","30.3","57.6","(CONTRACTS OF EUR 125,000)","299741","CME","099","F10","Combined"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","399741","CME","00","099","27427","4330","4164","569","8106","12856","2309","6088","957","3","0","0","0","21405","20858","6022","6569","643","-2","-640","-4","-507","630","-22","1034","-39","-9","0","0","0","490","-84","153","727","100.0","15.8","15.2","2.1","29.6","46.9","8.4","22.2","3.5","0.0","0.0","0.0","0.0","78.0","76.0","22.0","24.0","23",".",".",".","6","9","8",".",".",".","0","0","0","18","15","46.0","52.7","63.7","66.6","44.1","48.3","61.1","60.3","(CONTRACTS OF EUR 125,000)","399741","CME","099","F10","Combined"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","089741","CME","00","089","62849","0","51410","50","49678","0","0","3453","9998","0","7683","408","0","60864","61866","1985","983","4023","-114","-44","0","3607","0","0","-325","3870","0","602","-54","0","3770","3772","253","251","100.0","0.0","81.8","0.1","79.0","0.0","0.0","5.5","15.9","0.0","12.2","0.6","0.0","96.8","98.4","3.2","1.6","34","0","4",".","7","0","0","11","9","0",".",".","0","21","14","87.3","83.5","92.7","95.3","87.3","83.4","92.7","95.2","(CONTRACTS OF RUB 2,500,000)","089741","CME","089","F15","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE","190528","2019-05-28","095741","CME","00","095","275720","266","156699","1028","165154","17028","10","92451","59735","6929","2995","31166","0","268833","272595","6887","3125","3408","0","-2189","-50","1245","-1067","0","-2908","2293","5011","13","-528","-23","3288","3446","120","-38","100.0","0.1","56.8","0.4","59.9","6.2","0.0","33.5","21.7","2.5","1.1","11.3","0.0","97.5","98.9","2.5","1.1","171",".","12",".","34","7",".","51","35","12","13","17","0","108","77","45.8","49.9","61.0","66.1","45.8","49.9","61.0","66.0","(CONTRACTS OF MXN 500,000)","095741","CME","095","F15","Combined"
