"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190521","2019-05-21","090741","CME","00","090","153250","43071","2072","3777","27988","43664","4129","10203","43626","18290","13030","2054","55","120542","117666","32708","35584","-6613","757","276","-61","-8521","-3766","-2593","-2494","-3410","2786","614","60","-109","-9620","-6817","3007","204","100.0","28.1","1.4","2.5","18.3","28.5","2.7","6.7","28.5","11.9","8.5","1.3","0.0","78.7","76.8","21.3","23.2","104","11",".","8","8","21","10","16","29","20","14",".",".","69","76","37.5","17.0","47.2","28.7","36.5","15.8","42.8","27.1","(CONTRACTS OF CAD 100,000)","090741","CME","090","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","190521","2019-05-21","092741","CME","00","092","90348","62361","1616","1050","985","30291","324","14422","27388","1388","919","1501","0","81448","63557","8900","26791","-5332","-3427","-144","-102","-575","-1752","-17","-1423","-4573","72","0","643","0","-5472","-5873","140","541","100.0","69.0","1.8","1.2","1.1","33.5","0.4","16.0","30.3","1.5","1.0","1.7","0.0","90.1","70.3","9.9","29.7","58","8",".",".",".","19",".","8","17","5",".",".","0","22","45","64.3","26.5","78.7","39.3","64.1","26.5","78.5","39.3","(CONTRACTS OF CHF 125,000)","092741","CME","092","F10","Combined"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE","190521","2019-05-21","096742","CME","00","096","220462","55590","5850","8257","60123","89087","11385","30714","34783","25906","74","7134","203","192252","182604","28210","37858","42522","32140","-96","2453","-1066","12666","3709","-6395","10882","9447","-108","-240","-39","40142","38782","2380","3740","100.0","25.2","2.7","3.7","27.3","40.4","5.2","13.9","15.8","11.8","0.0","3.2","0.1","87.2","82.8","12.8","17.2","124","9","5","9","16","28","11","25","36","25",".",".",".","73","97","29.5","17.9","42.2","28.7","28.0","17.6","39.4","28.4","(CONTRACTS OF GBP 62,500)","096742","CME","096","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE","190521","2019-05-21","097741","CME","00","097","197441","65630","10923","5934","31703","58888","10211","29085","49559","22253","4716","2958","322","169854","161048","27587","36393","-14667","-5091","3893","241","-1312","-3312","-2071","-1762","-11346","-2127","-53","948","-113","-12287","-13886","-2380","-781","100.0","33.2","5.5","3.0","16.1","29.8","5.2","14.7","25.1","11.3","2.4","1.5","0.2","86.0","81.6","14.0","18.4","129","8","6","8","20","26","16","20","38","24","5","6",".","79","101","36.5","26.4","46.5","35.0","35.8","26.3","44.4","33.0","(CONTRACTS OF JPY 12,500,000)","097741","CME","097","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE","190521","2019-05-21","099741","CME","00","099","572863","38496","87125","18015","305941","160477","34979","26318","146259","41708","16778","17492","1337","483571","507392","89292","65471","16122","1850","4873","705","4761","5281","-602","1056","15","5364","198","1631","351","13683","17618","2439","-1496","100.0","6.7","15.2","3.1","53.4","28.0","6.1","4.6","25.5","7.3","2.9","3.1","0.2","84.4","88.6","15.6","11.4","298","18","13","17","92","39","47","30","66","35","19","21","11","203","205","16.0","23.0","25.4","34.3","15.3","21.8","23.8","33.1","(CONTRACTS OF EUR 125,000)","099741","CME","099","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190521","2019-05-21","232741","CME","00","232","203706","80771","5033","5782","18343","68261","4164","39670","49145","17611","3088","6991","14","169443","157002","34263","46704","19460","4162","1313","-203","1612","7863","194","8550","6581","2128","1556","214","-238","17761","17852","1699","1608","100.0","39.7","2.5","2.8","9.0","33.5","2.0","19.5","24.1","8.6","1.5","3.4","0.0","83.2","77.1","16.8","22.9","107","9",".","8","14","18","14","22","30","16","4","7",".","62","84","35.5","26.6","50.6","36.8","34.8","26.4","47.5","35.8","(CONTRACTS OF AUD 100,000)","232741","CME","232","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE","190521","2019-05-21","299741","CME","00","099","26695","0","6430","0","8712","8408","3480","530","1472","0","0","583","8","12730","20381","13965","6314","-1095","0","-586","0","-989","-1268","-25","-801","1472","0","0","0","0","-1815","-407","720","-688","100.0","0.0","24.1","0.0","32.6","31.5","13.0","2.0","5.5","0.0","0.0","2.2","0.0","47.7","76.3","52.3","23.7","24","0",".","0","10","8","8",".",".","0","0",".",".","18","15","21.8","44.5","34.3","62.3","19.0","38.2","29.9","53.8","(CONTRACTS OF EUR 125,000)","299741","CME","099","F10","Combined"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE","190521","2019-05-21","399741","CME","00","099","26784","4332","4804","573","8613","12226","2331","5054","996","12","0","0","0","20915","20942","5869","5842","346","0","1","-1","-5","421","-110","203","0","9","0","0","0","96","320","250","26","100.0","16.2","17.9","2.1","32.2","45.6","8.7","18.9","3.7","0.0","0.0","0.0","0.0","78.1","78.2","21.9","21.8","23",".",".",".","6","9","8",".",".",".","0","0","0","18","15","48.1","53.9","65.2","68.5","46.2","49.5","61.9","62.0","(CONTRACTS OF EUR 125,000)","399741","CME","099","F10","Combined"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE","190521","2019-05-21","089741","CME","00","089","58826","114","51454","50","46071","0","0","3778","6128","0","7081","462","0","57094","58094","1732","732","-1595","114","5","-500","-7565","0","0","-263","-395","0","6782","-615","0","-1432","-1505","-163","-90","100.0","0.2","87.5","0.1","78.3","0.0","0.0","6.4","10.4","0.0","12.0","0.8","0.0","97.1","98.8","2.9","1.2","36",".","4",".","8","0","0","13","7","0",".",".","0","25","12","85.9","88.8","91.4","97.0","85.9","88.8","91.4","96.9","(CONTRACTS OF RUB 2,500,000)","089741","CME","089","F15","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE","190521","2019-05-21","095741","CME","00","095","272312","266","158888","1078","163909","18095","10","95359","57442","1918","2982","31694","23","265546","269148","6766","3164","6102","0","1665","66","107","223","0","4409","2956","794","640","576","-20","5995","6258","107","-156","100.0","0.1","58.3","0.4","60.2","6.6","0.0","35.0","21.1","0.7","1.1","11.6","0.0","97.5","98.8","2.5","1.2","174",".","12",".","34","8",".","56","30","8","14","18",".","113","72","44.5","51.1","61.1","67.9","44.5","51.1","61.1","67.9","(CONTRACTS OF MXN 500,000)","095741","CME","095","F15","Combined"
