"WHEAT-SRW - CHICAGO BOARD OF TRADE",181231,2018-12-31,001602,CBT ,00,001 ,  542214,  125494,  143722,  176741,  200218,  175692,  502453,  496155,   39761,   46059,  375376,  114694,  127173,  107344,  123831,  111358,  345869,  345875,   29507,   29501,  166838,   40627,   46376,   39570,   76387,   64335,  156584,  150280,   10254,   16558,   20787,     -94,   14588,    4883,   11925,    1705,   16713,   21175,    4074,    -388,  100.0,   23.1,   26.5,   32.6,   36.9,   32.4,   92.7,   91.5,    7.3,    8.5,  100.0,   30.6,   33.9,   28.6,   33.0,   29.7,   92.1,   92.1,    7.9,    7.9,  100.0,   24.4,   27.8,   23.7,   45.8,   38.6,   93.9,   90.1,    6.1,    9.9,    403,    125,    128,    146,    112,    118,    323,    316,    387,    130,    119,    108,    105,    111,    284,    289,    236,     59,     67,     57,     59,     89,    158,    178,    11.6,    10.7,    20.1,    18.9,     8.6,     8.2,    14.7,    14.0,    11.9,    12.9,    20.1,    22.0,     9.7,    11.3,    15.8,    18.7,    23.8,    16.6,    37.5,    27.5,    21.4,    13.3,    30.2,    20.7,"(CONTRACTS OF 5,000 BUSHELS)","001602","CBT ","001 "
"BLACK SEA WHEAT FINANCIAL - CHICAGO BOARD OF TRADE",181231,2018-12-31,00160F,CBT ,00,001 ,   17784,    6585,     500,     100,   10521,   16210,   17206,   16810,     578,     974,   13681,    5335,     600,       0,    7801,   12257,   13136,   12857,     545,     824,    4103,    1350,       0,       0,    2720,    3953,    4070,    3953,      33,     150,     -30,     -40,       0,       0,      12,     -42,     -29,     -42,      -2,      12,  100.0,   37.0,    2.8,    0.6,   59.2,   91.2,   96.8,   94.5,    3.2,    5.5,  100.0,   39.0,    4.4,    0.0,   57.0,   89.6,   96.0,   94.0,    4.0,    6.0,  100.0,   32.9,    0.0,    0.0,   66.3,   96.3,   99.2,   96.3,    0.8,    3.7,     25,      4,      2,      1,     14,     14,     19,     16,     19,      2,      2,      0,     10,     12,     12,     14,     15,      3,      0,      0,      8,      6,     11,      6,    60.9,    68.3,    79.8,    84.8,    50.8,    61.9,    62.6,    68.6,    76.3,    69.4,    89.9,    86.4,    69.0,    63.9,    75.4,    74.0,    58.5,    93.9,    87.0,    96.3,    57.2,    86.5,    82.1,    86.5,"50 Metric Tons","00160F","CBT ","001 "
"WHEAT-HRW - CHICAGO BOARD OF TRADE",181231,2018-12-31,001612,CBT ,00,001 ,  315588,   87237,   85194,   71979,  127228,  137308,  286444,  294480,   29144,   21109,  253679,   88197,   87315,   43790,   98643,  108658,  230630,  239763,   23049,   13916,   61909,   19715,   18553,    7514,   28586,   28650,   55815,   54717,    6095,    7193,    7673,   -1098,    5787,    1557,    6967,     932,    7425,    8275,     248,    -602,  100.0,   27.6,   27.0,   22.8,   40.3,   43.5,   90.8,   93.3,    9.2,    6.7,  100.0,   34.8,   34.4,   17.3,   38.9,   42.8,   90.9,   94.5,    9.1,    5.5,  100.0,   31.8,   30.0,   12.1,   46.2,   46.3,   90.2,   88.4,    9.8,   11.6,    280,     84,     61,     78,     94,    101,    210,    213,    276,     82,     63,     59,     89,     91,    193,    192,    181,     38,     38,     25,     48,     82,    101,    132,    15.0,    18.7,    25.4,    26.5,    12.1,    15.4,    18.9,    22.5,    17.5,    19.8,    28.2,    28.6,    15.0,    16.4,    23.6,    24.9,    20.5,    25.1,    32.9,    36.6,    20.5,    19.9,    31.4,    30.5,"(CONTRACTS OF 5,000 BUSHELS)","001612","CBT ","001 "
"WHEAT-HRSpring - MINNEAPOLIS GRAIN EXCHANGE",181231,2018-12-31,001626,MGE ,00,001 ,   64016,    9875,   23045,    4900,   36966,   24152,   51740,   52097,   12275,   11919,   53922,    9582,   22811,    4215,   28987,   18226,   42784,   45252,   11138,    8669,   10094,     543,     485,     434,    7979,    5926,    8956,    6845,    1138,    3249,    2063,    -986,    2427,     116,    3026,   -1432,    2157,    1111,     -93,     952,  100.0,   15.4,   36.0,    7.7,   57.7,   37.7,   80.8,   81.4,   19.2,   18.6,  100.0,   17.8,   42.3,    7.8,   53.8,   33.8,   79.3,   83.9,   20.7,   16.1,  100.0,    5.4,    4.8,    4.3,   79.0,   58.7,   88.7,   67.8,   11.3,   32.2,     88,     13,     18,     13,     47,     32,     67,     59,     88,     12,     21,     13,     47,     29,     67,     56,     48,      5,      6,      5,     18,     25,     24,     35,    25.1,    28.8,    36.2,    46.1,    20.8,    28.1,    29.6,    42.7,    25.3,    33.7,    37.6,    50.9,    23.9,    33.0,    33.4,    48.5,    46.9,    40.4,    67.0,    51.7,    46.7,    35.8,    64.2,    44.8,"(CONTRACTS OF 5,000 BUSHELS)","001626","MGE ","001 "
"CORN - CHICAGO BOARD OF TRADE",181231,2018-12-31,002602,CBT ,00,002 , 1880756,  361349,  245070,  495175,  812247,  922659, 1668771, 1662904,  211986,  217853, 1589916,  335631,  288030,  388889,  684691,  746141, 1409211, 1423060,  180706,  166856,  290840,   98484,   29807,   33520,  127556,  176518,  259560,  239844,   31280,   50997,   23888,  -13055,   24193,   21147,   11036,  -18004,   19128,   27336,    4761,   -3447,  100.0,   19.2,   13.0,   26.3,   43.2,   49.1,   88.7,   88.4,   11.3,   11.6,  100.0,   21.1,   18.1,   24.5,   43.1,   46.9,   88.6,   89.5,   11.4,   10.5,  100.0,   33.9,   10.2,   11.5,   43.9,   60.7,   89.2,   82.5,   10.8,   17.5,    823,    199,    144,    220,    356,    379,    660,    660,    810,    181,    166,    198,    345,    369,    631,    637,    510,     82,     73,     61,    136,    289,    246,    400,    14.1,     8.3,    20.0,    14.6,    10.3,     5.8,    14.4,     9.6,    15.6,     8.0,    21.8,    14.9,    14.5,     6.8,    19.6,    11.5,    21.4,    25.3,    33.2,    34.1,    21.2,    24.9,    31.4,    31.8,"(CONTRACTS OF 5,000 BUSHELS)","002602","CBT ","002 "
"OATS - CHICAGO BOARD OF TRADE",181231,2018-12-31,004603,CBT ,00,004 ,    5327,    2069,     694,     277,    1089,    3468,    3435,    4439,    1892,     888,    5053,    2061,     612,     179,    1013,    3440,    3252,    4231,    1800,     822,     274,      57,     131,      49,      76,      28,     182,     208,      92,      66,    -183,    -354,       2,     129,      41,    -210,    -185,     -80,       2,    -104,  100.0,   38.8,   13.0,    5.2,   20.4,   65.1,   64.5,   83.3,   35.5,   16.7,  100.0,   40.8,   12.1,    3.5,   20.0,   68.1,   64.4,   83.7,   35.6,   16.3,  100.0,   20.7,   47.8,   17.9,   27.8,   10.2,   66.4,   75.9,   33.6,   24.1,     30,     13,      4,      5,     10,     10,     26,     16,     29,     12,      5,      5,      9,     10,     25,     16,      7,      2,      1,      3,      3,      1,      6,      4,    40.4,    56.6,    50.1,    72.9,    40.4,    55.0,    48.8,    69.7,    42.6,    57.0,    51.5,    73.6,    42.6,    56.0,    51.5,    71.1,    61.3,    75.9,    66.4,    75.9,    47.5,    58.0,    48.5,    58.0,"(CONTRACTS OF 5,000 BUSHELS)","004603","CBT ","004 "
"SOYBEANS - CHICAGO BOARD OF TRADE",181231,2018-12-31,005602,CBT ,00,005 ,  767589,  122314,  126516,  190551,  398387,  357217,  711252,  674285,   56337,   93304,  695735,  123042,  116132,  163959,  359224,  338626,  646226,  618716,   49510,   77019,   71853,   14721,   25834,   11143,   39163,   18591,   65026,   55569,    6827,   16285,  -33705,   -5235,    3897,   -1749,  -20460,  -28985,  -27444,  -26837,   -6261,   -6867,  100.0,   15.9,   16.5,   24.8,   51.9,   46.5,   92.7,   87.8,    7.3,   12.2,  100.0,   17.7,   16.7,   23.6,   51.6,   48.7,   92.9,   88.9,    7.1,   11.1,  100.0,   20.5,   36.0,   15.5,   54.5,   25.9,   90.5,   77.3,    9.5,   22.7,    605,    136,    164,    199,    204,    241,    455,    516,    603,    141,    161,    184,    197,    237,    441,    503,    307,     55,     65,     48,     77,    154,    153,    247,    17.4,    12.3,    24.7,    19.0,    16.3,    11.1,    22.5,    15.7,    17.7,    13.3,    25.8,    20.1,    16.7,    12.0,    23.5,    17.2,    22.7,    27.1,    35.1,    37.4,    21.9,    27.0,    33.0,    34.2,"(CONTRACTS OF 5,000 BUSHELS)","005602","CBT ","005 "
"CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV",181231,2018-12-31,0063A2,IFED,01,006 ,   46223,   11729,   10185,    1050,   33429,   34988,   46208,   46223,      15,       0,   46223,   11729,   10185,    1050,   33429,   34988,   46208,   46223,      15,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -28014,   -1792,   -1400,   -8185,  -18014,  -18421,  -27991,  -28006,     -23,      -8,  100.0,   25.4,   22.0,    2.3,   72.3,   75.7,  100.0,  100.0,    0.0,    0.0,  100.0,   25.4,   22.0,    2.3,   72.3,   75.7,  100.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     33,      9,      2,      1,     16,     13,     25,     16,     33,      9,      2,      1,     16,     13,     25,     16,      0,      0,      0,      0,      0,      0,      0,      0,    53.2,    64.3,    72.2,    89.2,    48.1,    64.3,    64.1,    87.3,    53.2,    64.3,    72.2,    89.2,    48.1,    64.3,    64.1,    87.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1,000 California carbon allowances","0063A2","IFED","006 "
"NJ SRECS VINTAGE 2019 - ICE FUTURES ENERGY DIV",181231,2018-12-31,0063A3,IFED,01,006 ,   42496,    4994,   24256,     800,   36702,   17440,   42496,   42496,       0,       0,   42496,    4994,   24256,     800,   36702,   17440,   42496,   42496,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -225,     -25,    -100,       0,    -200,    -125,    -225,    -225,       0,       0,  100.0,   11.8,   57.1,    1.9,   86.4,   41.0,  100.0,  100.0,    0.0,    0.0,  100.0,   11.8,   57.1,    1.9,   86.4,   41.0,  100.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      3,      7,      1,      9,      7,     13,     14,     24,      3,      7,      1,      9,      7,     13,     14,      0,      0,      0,      0,      0,      0,      0,      0,    73.9,    81.2,    95.5,    94.0,    73.9,    80.2,    95.5,    92.5,    73.9,    81.2,    95.5,    94.0,    73.9,    80.2,    95.5,    92.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(10 SRECs)","0063A3","IFED","006 "
"NJ SRECS VINTAGE 2020 - ICE FUTURES ENERGY DIV",181231,2018-12-31,0063A4,IFED,01,006 ,   47091,    7611,   36223,      75,   39405,   10793,   47091,   47091,       0,       0,   47091,    7611,   36223,      75,   39405,   10793,   47091,   47091,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      25,       0,    -212,      25,       0,     212,      25,      25,       0,       0,  100.0,   16.2,   76.9,    0.2,   83.7,   22.9,  100.0,  100.0,    0.0,    0.0,  100.0,   16.2,   76.9,    0.2,   83.7,   22.9,  100.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,      2,     10,      1,     12,      7,     15,     17,     26,      2,     10,      1,     12,      7,     15,     17,      0,      0,      0,      0,      0,      0,      0,      0,    75.0,    74.9,    93.9,    92.1,    75.0,    74.9,    93.6,    90.0,    75.0,    74.9,    93.9,    92.1,    75.0,    74.9,    93.6,    90.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(10 SRECs)","0063A4","IFED","006 "
