"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190716","2019-07-16","090741","CME","00","090","193137","12418","97263","3562","57750","9408","3650","39068","33936","14134","17795","7761","325","148703","170039","44434","23098","18383","-1243","16811","128","11738","1486","-240","7513","875","-322","-3105","625","313","14782","19675","3601","-1292","100.0","6.4","50.4","1.8","29.9","4.9","1.9","20.2","17.6","7.3","9.2","4.0","0.2","77.0","88.0","23.0","12.0","106","6","7","7","22","11","9","20","21","13","13","6",".","82","55","26.8","46.2","36.6","59.8","26.6","45.1","34.9","57.5","(CONTRACTS OF CAD 100,000)","090741","CME","090","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","190716","2019-07-16","092741","CME","00","092","53664","23232","5114","1025","984","13080","861","15909","11353","590","931","1065","0","43532","33087","10132","20577","603","2301","746","-196","-468","-622","-5","-592","66","54","0","247","0","1093","289","-490","314","100.0","43.3","9.5","1.9","1.8","24.4","1.6","29.6","21.2","1.1","1.7","2.0","0.0","81.1","61.7","18.9","38.3","42",".","7",".",".","12",".","7","9",".",".",".","0","17","33","58.6","24.6","72.1","33.4","58.1","24.6","71.5","33.4","(CONTRACTS OF CHF 125,000)","092741","CME","092","F10","Combined"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE","190716","2019-07-16","096742","CME","00","096","278246","129665","5625","5394","54646","119641","10307","23272","59654","22287","4350","7912","1191","251114","232012","27132","46234","10723","5466","411","694","-573","5249","2647","-1373","-949","1479","-1117","-54","759","7982","10237","2741","486","100.0","46.6","2.0","1.9","19.6","43.0","3.7","8.4","21.4","8.0","1.6","2.8","0.4","90.2","83.4","9.8","16.6","141","10","7","10","15","32","11","21","47","20","5","4",".","73","112","47.0","21.4","57.8","32.3","46.8","21.3","57.0","31.9","(CONTRACTS OF GBP 62,500)","096742","CME","096","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE","190716","2019-07-16","097741","CME","00","097","149366","6367","33310","4575","41167","34383","10782","34482","19508","14386","6827","4427","2102","120688","123473","28678","25893","-5433","-2612","-4795","25","-610","-423","1017","-3190","1590","-2410","766","693","2102","-4912","-2200","-521","-3233","100.0","4.3","22.3","3.1","27.6","23.0","7.2","23.1","13.1","9.6","4.6","3.0","1.4","80.8","82.7","19.2","17.3","120","4","9","7","27","20","15","29","21","21","4","6",".","87","79","20.0","27.5","29.6","39.7","19.4","25.6","26.7","36.8","(CONTRACTS OF JPY 12,500,000)","097741","CME","097","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE","190716","2019-07-16","099741","CME","00","099","595995","39098","138694","15641","315494","157934","36493","29734","128172","38186","22502","11504","6661","503808","533286","92187","62709","23477","142","-528","3951","4001","5354","424","2789","1938","2610","2632","981","5610","22158","20339","1319","3138","100.0","6.6","23.3","2.6","52.9","26.5","6.1","5.0","21.5","6.4","3.8","1.9","1.1","84.5","89.5","15.5","10.5","288","19","12","17","91","36","51","31","53","27","27","19","11","208","186","15.6","25.5","25.1","39.4","15.1","25.3","24.2","39.1","(CONTRACTS OF EUR 125,000)","099741","CME","099","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190716","2019-07-16","232741","CME","00","232","168789","66336","16213","3134","17225","41366","4070","36096","52964","9430","3256","5281","441","139988","132897","28801","35892","-1610","395","5599","-676","900","-2263","358","559","5087","-1496","-325","-3589","333","48","3352","-1658","-4962","100.0","39.3","9.6","1.9","10.2","24.5","2.4","21.4","31.4","5.6","1.9","3.1","0.3","82.9","78.7","17.1","21.3","101","8","7","7","12","16","12","18","32","16",".","5",".","58","81","46.2","27.2","59.3","38.9","45.1","27.0","56.6","38.6","(CONTRACTS OF AUD 100,000)","232741","CME","232","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE","190716","2019-07-16","299741","CME","00","099","26917","466","10100","0","9708","5448","2414","518","2084","0","0","589","2","13108","20637","13809","6280","671","466","381","0","16","-279","33","0","-116","0","0","0","0","515","19","156","652","100.0","1.7","37.5","0.0","36.1","20.2","9.0","1.9","7.7","0.0","0.0","2.2","0.0","48.7","76.7","51.3","23.3","23",".",".","0","13","4","9",".",".","0","0",".",".","20","13","19.2","56.2","31.2","72.9","16.6","53.0","28.1","67.7","(CONTRACTS OF EUR 125,000)","299741","CME","099","F10","Combined"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE","190716","2019-07-16","399741","CME","00","099","27653","3936","4472","564","6882","11068","2296","7228","940","2","0","2697","33","20941","22072","6712","5581","797","-3","7","-7","-602","5","1","635","-10","2","0","160","0","26","158","771","639","100.0","14.2","16.2","2.0","24.9","40.0","8.3","26.1","3.4","0.0","0.0","9.8","0.1","75.7","79.8","24.3","20.2","22",".",".",".","5","8","8",".",".",".","0",".",".","17","16","49.1","43.7","66.8","64.3","48.7","39.8","63.4","57.4","(CONTRACTS OF EUR 125,000)","399741","CME","099","F10","Combined"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE","190716","2019-07-16","089741","CME","00","089","75219","0","49264","0","65185","0","0","6677","24291","0","797","820","0","72659","74375","2560","844","-2264","0","-246","0","-3864","0","0","1101","-1935","0","398","-50","0","-2365","-2231","101","-33","100.0","0.0","65.5","0.0","86.7","0.0","0.0","8.9","32.3","0.0","1.1","1.1","0.0","96.6","98.9","3.4","1.1","43","0","6","0","10","0","0","14","8","0",".",".","0","27","16","81.8","77.2","89.2","95.3","81.8","77.2","89.2","95.3","(CONTRACTS OF RUB 2,500,000)","089741","CME","089","F15","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE","190716","2019-07-16","095741","CME","00","095","226271","1165","152352","952","123569","18322","12","86055","33527","977","5730","17230","6","218466","223377","7805","2894","-18522","1027","-4715","3","-17428","5115","-91","-5129","-18682","326","1819","-722","-2","-19475","-18768","953","246","100.0","0.5","67.3","0.4","54.6","8.1","0.0","38.0","14.8","0.4","2.5","7.6","0.0","96.6","98.7","3.4","1.3","171",".","8",".","33","9",".","57","30","10","17","14",".","116","70","45.0","65.6","60.7","78.0","45.0","65.6","60.7","77.8","(CONTRACTS OF MXN 500,000)","095741","CME","095","F15","Combined"
