"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190625","2019-06-25","090741","CME","00","090","153332","13527","41515","4298","32011","19719","6392","21250","35074","18283","19259","1996","29","115050","127306","38282","26026","-19986","7640","17190","-9239","2713","-10668","-296","4771","-13948","363","72","-468","12","6035","-17055","-26021","-2931","100.0","8.8","27.1","2.8","20.9","12.9","4.2","13.9","22.9","11.9","12.6","1.3","0.0","75.0","83.0","25.0","17.0","112","7","6","7","16","16","13","22","27","17","14","4",".","83","68","20.0","29.7","31.5","42.5","19.2","27.3","27.7","38.1","(CONTRACTS OF CAD 100,000)","090741","CME","090","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","190625","2019-06-25","092741","CME","00","092","57227","24012","2856","1409","2399","13532","522","16318","17609","704","931","818","0","46295","37450","10932","19777","-2756","-6444","1457","190","-46","-4725","-63","891","2858","62","0","-664","0","-5410","-885","2654","-1871","100.0","42.0","5.0","2.5","4.2","23.6","0.9","28.5","30.8","1.2","1.6","1.4","0.0","80.9","65.4","19.1","34.6","50",".","5",".",".","14",".","10","13","4",".",".","0","22","38","54.5","25.7","68.7","34.5","52.4","25.7","66.6","34.4","(CONTRACTS OF CHF 125,000)","092741","CME","092","F10","Combined"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE","190625","2019-06-25","096742","CME","00","096","225564","81061","4255","4052","59375","109352","6156","27637","39533","18804","107","7443","557","197749","190151","27815","35413","-2160","-5177","461","799","4065","4630","-731","-1082","-1241","-1921","-856","-138","252","-4651","2111","2491","-4271","100.0","35.9","1.9","1.8","26.3","48.5","2.7","12.3","17.5","8.3","0.0","3.3","0.2","87.7","84.3","12.3","15.7","129","11","5","9","16","30","12","22","38","22",".","5",".","74","101","42.1","23.5","54.5","33.8","41.8","23.3","53.6","33.2","(CONTRACTS OF GBP 62,500)","096742","CME","096","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE","190625","2019-06-25","097741","CME","00","097","167360","5551","33589","7030","40004","34335","12254","34990","21129","26802","5033","2738","347","132011","138224","35349","29136","20418","892","20179","1289","4102","-4771","1991","126","-5281","7845","-1686","750","130","14688","22131","5730","-1713","100.0","3.3","20.1","4.2","23.9","20.5","7.3","20.9","12.6","16.0","3.0","1.6","0.2","78.9","82.6","21.1","17.4","119","4","9","7","27","21","18","26","25","23",".","5",".","84","85","17.3","22.8","28.4","34.3","16.1","20.4","23.4","29.3","(CONTRACTS OF JPY 12,500,000)","097741","CME","097","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE","190625","2019-06-25","099741","CME","00","099","590267","35092","139306","15211","310998","146568","37435","27985","127955","49856","17556","10447","3931","498064","530710","92203","59557","30888","-1452","15313","3779","12883","-4722","3973","2198","3314","9970","-7390","-1231","1548","25509","31945","5379","-1057","100.0","5.9","23.6","2.6","52.7","24.8","6.3","4.7","21.7","8.4","3.0","1.8","0.7","84.4","89.9","15.6","10.1","286","19","11","17","91","39","49","32","53","29","22","19","13","207","187","16.3","26.1","26.1","39.1","15.9","25.8","24.6","38.4","(CONTRACTS OF EUR 125,000)","099741","CME","099","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190625","2019-06-25","232741","CME","00","232","180341","78122","6068","2715","14292","56787","4412","37021","52454","14240","13","2236","18","150832","138931","29509","41410","-14062","1006","1496","156","350","-6954","377","-11081","-3922","-1536","-2480","-199","-192","-13400","-10773","-662","-3289","100.0","43.3","3.4","1.5","7.9","31.5","2.4","20.5","29.1","7.9","0.0","1.2","0.0","83.6","77.0","16.4","23.0","98","11","4","7","13","19","14","20","27","15",".",".",".","59","76","46.3","29.2","59.3","39.7","46.1","29.0","56.0","39.4","(CONTRACTS OF AUD 100,000)","232741","CME","232","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE","190625","2019-06-25","299741","CME","00","099","25320","0","9587","0","8897","5775","2342","999","1465","0","0","589","2","12240","19760","13080","5560","245","0","0","0","-118","12","-1","-25","-141","0","0","0","0","-144","-130","389","375","100.0","0.0","37.9","0.0","35.1","22.8","9.2","3.9","5.8","0.0","0.0","2.3","0.0","48.3","78.0","51.7","22.0","21","0",".","0","11","4","8",".",".","0","0",".",".","18","12","21.0","56.6","34.1","74.3","18.3","52.8","30.7","68.8","(CONTRACTS OF EUR 125,000)","299741","CME","099","F10","Combined"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE","190625","2019-06-25","399741","CME","00","099","25302","3938","4472","564","7577","10656","2302","5220","957","0","0","1850","0","19601","20801","5701","4501","-3346","-437","-56","-895","23","43","4","163","0","-1916","0","0","0","-3058","-2820","-288","-526","100.0","15.6","17.7","2.2","29.9","42.1","9.1","20.6","3.8","0.0","0.0","7.3","0.0","77.5","82.2","22.5","17.8","21",".",".",".","6","8","8",".",".","0","0",".","0","16","14","49.1","47.6","68.6","68.9","48.7","43.2","64.2","61.7","(CONTRACTS OF EUR 125,000)","399741","CME","099","F10","Combined"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE","190625","2019-06-25","089741","CME","00","089","67781","0","45973","0","59797","0","0","5326","20139","0","399","824","0","65522","66936","2259","845","6046","0","1543","0","5530","0","0","1093","4619","0","-784","-206","0","5839","5956","207","90","100.0","0.0","67.8","0.0","88.2","0.0","0.0","7.9","29.7","0.0","0.6","1.2","0.0","96.7","98.8","3.3","1.2","43","0","6","0","10","0","0","15","8","0",".",".","0","27","16","83.0","78.2","89.1","94.5","83.0","78.2","89.1","94.5","(CONTRACTS OF RUB 2,500,000)","089741","CME","089","F15","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE","190625","2019-06-25","095741","CME","00","095","216856","1036","135423","934","134509","20707","14","69962","40206","429","2468","16390","27","209379","214131","7477","2725","13332","802","2893","112","7546","2969","-169","4715","7481","-309","23","443","-5","12715","13415","617","-83","100.0","0.5","62.4","0.4","62.0","9.5","0.0","32.3","18.5","0.2","1.1","7.6","0.0","96.6","98.7","3.4","1.3","156",".","9",".","32","10",".","48","32","6","11","11",".","100","69","52.3","65.8","66.3","78.1","52.3","65.8","66.3","78.1","(CONTRACTS OF MXN 500,000)","095741","CME","095","F15","Combined"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE","190625","2019-06-25","102741","CME","00","102","43871","27477","766","3350","1392","8579","0","8181","28996","533","685","460","0","41618","42684","2253","1187","886","-200","766","0","125","-4148","-315","1139","5340","-370","110","0","0","489","1273","397","-387","100.0","62.6","1.7","7.6","3.2","19.6","0.0","18.6","66.1","1.2","1.6","1.0","0.0","94.9","97.3","5.1","2.7","39",".",".",".",".","4","0","9","16",".","4",".","0","18","24","81.3","81.2","89.6","87.6","73.7","74.3","82.0","80.2","(CONTRACTS OF BRL 100,000)","102741","CME","102","F15","Combined"
