"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190702","2019-07-02","090741","CME","00","090","157998","11554","66825","1353","45750","8110","4413","30483","35936","9731","17122","7518","0","120406","133886","37592","24112","20455","-651","28355","-355","13106","-11467","-773","9446","-1047","693","-1780","5537","-2","19684","20941","771","-486","100.0","7.3","42.3","0.9","29.0","5.1","2.8","19.3","22.7","6.2","10.8","4.8","0.0","76.2","84.7","23.8","15.3","109","8","6","4","21","9","11","23","25","12","14",".","0","80","56","23.3","46.0","33.3","58.5","22.8","43.9","31.0","55.4","(CONTRACTS OF CAD 100,000)","090741","CME","090","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","190702","2019-07-02","092741","CME","00","092","50766","21295","4072","932","1592","11531","893","14757","12251","313","931","818","0","40713","30810","10053","19956","-4974","-2875","1435","1","-807","-2001","371","-1265","-5358","26","0","0","0","-4549","-5526","-425","552","100.0","41.9","8.0","1.8","3.1","22.7","1.8","29.1","24.1","0.6","1.8","1.6","0.0","80.2","60.7","19.8","39.3","41","5","4",".",".","11",".","8","9",".",".",".","0","20","29","58.8","26.7","70.6","36.4","58.2","26.7","69.0","36.4","(CONTRACTS OF CHF 125,000)","092741","CME","092","F10","FutOnly"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE","190702","2019-07-02","096742","CME","00","096","224591","100165","3996","325","59197","112361","4052","23671","49363","10079","3730","7354","0","201219","187530","23372","37061","17048","18407","198","-11","814","2779","-272","-5274","9493","2045","3710","-8","0","19419","14224","-2371","2824","100.0","44.6","1.8","0.1","26.4","50.0","1.8","10.5","22.0","4.5","1.7","3.3","0.0","89.6","83.5","10.4","16.5","130","12","4",".","13","32","12","20","42","20",".",".","0","66","99","48.0","24.1","60.9","34.1","47.8","23.9","59.9","33.6","(CONTRACTS OF GBP 62,500)","096742","CME","096","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE","190702","2019-07-02","097741","CME","00","097","139355","4535","36923","184","42870","31461","7982","38586","20940","8167","6061","5282","0","108385","110939","30970","28416","-84","320","2208","-145","403","-2780","-916","2813","-1033","-1258","1192","2521","0","2409","-1403","-2493","1319","100.0","3.3","26.5","0.1","30.8","22.6","5.7","27.7","15.0","5.9","4.3","3.8","0.0","77.8","79.6","22.2","20.4","119","4","8",".","27","20","13","35","19","15",".","5","0","77","71","20.2","27.2","31.4","37.8","19.6","27.1","28.5","37.7","(CONTRACTS OF JPY 12,500,000)","097741","CME","097","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE","190702","2019-07-02","099741","CME","00","099","520970","33935","143117","2545","308798","143058","31674","36190","122545","6105","17181","11801","140","436568","460985","84402","59985","-937","1879","3416","-402","3851","1886","-1792","-1674","-8268","-160","531","-716","-138","2095","-6174","-3032","5237","100.0","6.5","27.5","0.5","59.3","27.5","6.1","6.9","23.5","1.2","3.3","2.3","0.0","83.8","88.5","16.2","11.5","270","19","12","12","89","37","44","31","48","16","18","16",".","181","164","18.5","29.7","28.8","44.1","18.0","29.5","27.6","43.9","(CONTRACTS OF EUR 125,000)","099741","CME","099","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190702","2019-07-02","232741","CME","00","232","162186","69750","8472","1895","19372","44447","3696","36130","53810","5353","0","8878","0","136196","126551","25990","35635","-2555","-6654","2292","1568","5118","-12178","151","-2590","466","1114","0","7128","0","-1293","541","-1262","-3096","100.0","43.0","5.2","1.2","11.9","27.4","2.3","22.3","33.2","3.3","0.0","5.5","0.0","84.0","78.0","16.0","22.0","100","8","7",".","13","17","13","23","28","11","0","4","0","57","70","49.5","30.6","63.9","41.5","48.3","30.4","60.6","40.5","(CONTRACTS OF AUD 100,000)","232741","CME","232","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE","190702","2019-07-02","299741","CME","00","099","25699","0","9719","0","9127","5882","2401","518","1772","0","0","589","2","12048","20365","13651","5334","379","0","132","0","230","107","59","-481","307","0","0","0","0","-192","605","571","-226","100.0","0.0","37.8","0.0","35.5","22.9","9.3","2.0","6.9","0.0","0.0","2.3","0.0","46.9","79.2","53.1","20.8","21","0",".","0","12","4","9",".",".","0","0",".",".","18","13","19.7","57.1","32.5","75.4","17.0","53.7","29.2","69.9","(CONTRACTS OF EUR 125,000)","299741","CME","099","F10","FutOnly"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE","190702","2019-07-02","399741","CME","00","099","25337","3952","4457","579","7482","10691","2303","5064","935","0","0","1850","0","19380","20815","5957","4522","35","14","-15","15","-95","35","1","-156","-22","0","0","0","0","-221","14","256","21","100.0","15.6","17.6","2.3","29.5","42.2","9.1","20.0","3.7","0.0","0.0","7.3","0.0","76.5","82.2","23.5","17.8","21",".",".",".","6","8","8",".",".","0","0",".","0","16","14","48.4","47.5","67.9","68.7","48.1","43.2","63.5","61.4","(CONTRACTS OF EUR 125,000)","399741","CME","099","F10","FutOnly"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE","190702","2019-07-02","089741","CME","00","089","76712","0","49381","0","68194","0","0","5546","25528","0","399","837","0","74139","75746","2573","966","8931","0","3408","0","8397","0","0","220","5389","0","0","13","0","8617","8810","314","121","100.0","0.0","64.4","0.0","88.9","0.0","0.0","7.2","33.3","0.0","0.5","1.1","0.0","96.6","98.7","3.4","1.3","40","0","6","0","10","0","0","13","7","0",".",".","0","25","15","84.2","75.3","90.1","95.1","84.2","75.3","90.1","95.1","(CONTRACTS OF RUB 2,500,000)","089741","CME","089","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE","190702","2019-07-02","095741","CME","00","095","236052","1451","140237","899","140256","13883","133","82342","57613","284","3229","20269","0","228594","233318","7458","2734","19846","540","4814","-14","5747","-6824","119","12430","17688","133","772","3886","0","19727","19802","119","44","100.0","0.6","59.4","0.4","59.4","5.9","0.1","34.9","24.4","0.1","1.4","8.6","0.0","96.8","98.8","3.2","1.2","164",".","10",".","32","9",".","55","27","5","14","14","0","107","66","49.7","61.6","63.8","74.4","49.7","61.6","63.8","74.4","(CONTRACTS OF MXN 500,000)","095741","CME","095","F15","FutOnly"
