"WHEAT-SRW - CHICAGO BOARD OF TRADE",180814,2018-08-14,001602,CBT ,00,001 ,  661149,  160701,  100109,  231964,  225150,  278133,  617815,  610206,   43334,   50943,  577398,  145107,   94792,  201663,  195058,  242546,  541828,  539001,   35570,   38397,   83752,   27252,   16974,   18643,   30092,   35587,   75987,   71205,    7765,   12547,  -17173,   -2192,     435,     821,  -15819,  -14584,  -17190,  -13328,      17,   -3845,  100.0,   24.3,   15.1,   35.1,   34.1,   42.1,   93.4,   92.3,    6.6,    7.7,  100.0,   25.1,   16.4,   34.9,   33.8,   42.0,   93.8,   93.3,    6.2,    6.6,  100.0,   32.5,   20.3,   22.3,   35.9,   42.5,   90.7,   85.0,    9.3,   15.0,    469,    152,    144,    192,    116,    136,    373,    385,    454,    151,    140,    177,    111,    130,    359,    360,    204,     46,     53,     35,     40,     87,    110,    156,    13.4,    11.4,    20.1,    19.3,     7.8,     7.1,    12.9,    11.9,    14.0,    12.2,    21.3,    20.2,     8.0,     7.8,    14.0,    13.0,    25.1,    16.9,    37.3,    26.8,    21.8,    14.7,    30.3,    20.6,"(CONTRACTS OF 5,000 BUSHELS)","001602","CBT ","001 "
"BLACK SEA WHEAT FINANCIAL - CHICAGO BOARD OF TRADE",180814,2018-08-14,00160F,CBT ,00,001 ,   20800,    3160,    1600,    1600,   15930,   16862,   20690,   20062,     110,     737,   20800,    3160,    1600,    1600,   15930,   16862,   20690,   20062,     110,     737,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1038,      50,     630,     170,     838,     219,    1058,    1019,     -20,      19,  100.0,   15.2,    7.7,    7.7,   76.6,   81.1,   99.5,   96.5,    0.5,    3.5,  100.0,   15.2,    7.7,    7.7,   76.6,   81.1,   99.5,   96.5,    0.5,    3.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     28,      8,      2,      4,     15,     15,     25,     20,     28,      8,      2,      4,     15,     15,     25,     20,      0,      0,      0,      0,      0,      0,      0,      0,    50.9,    59.2,    72.2,    79.3,    36.9,    57.1,    56.9,    64.0,    50.9,    59.2,    72.2,    79.3,    36.9,    57.1,    56.9,    64.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50 Metric Tons","00160F","CBT ","001 "
"WHEAT-HRW - CHICAGO BOARD OF TRADE",180814,2018-08-14,001612,CBT ,00,001 ,  308705,  101570,   36023,   62690,  120120,  183767,  284380,  282481,   24324,   26224,  283149,   98941,   40230,   51470,  111109,  171221,  261520,  262921,   21629,   20229,   25556,   10277,    3442,    3572,    9011,   12546,   22860,   19560,    2695,    5996,   -8543,    6197,    -530,   -9945,   -3751,     935,   -7499,   -9540,   -1045,     997,  100.0,   32.9,   11.7,   20.3,   38.9,   59.5,   92.1,   91.5,    7.9,    8.5,  100.0,   34.9,   14.2,   18.2,   39.2,   60.5,   92.4,   92.9,    7.6,    7.1,  100.0,   40.2,   13.5,   14.0,   35.3,   49.1,   89.5,   76.5,   10.5,   23.5,    275,     89,     51,     83,     81,    102,    213,    207,    271,     85,     58,     76,     79,     95,    205,    196,    141,     30,     22,     16,     28,     79,     64,    113,    13.3,    21.0,    21.7,    31.3,     9.6,    18.6,    17.3,    28.1,    14.4,    22.8,    23.6,    33.3,    11.2,    22.1,    19.8,    32.2,    31.9,    18.2,    46.9,    28.2,    31.9,    16.4,    44.4,    24.2,"(CONTRACTS OF 5,000 BUSHELS)","001612","CBT ","001 "
"WHEAT-HRSpring - MINNEAPOLIS GRAIN EXCHANGE",180814,2018-08-14,001626,MGE ,00,001 ,   71990,   16164,   14204,    6647,   37931,   37596,   60743,   58448,   11247,   13542,   68719,   15519,   14220,    6357,   36071,   36304,   57947,   56881,   10772,   11838,    3271,     811,     150,     125,    1860,    1292,    2796,    1567,     475,    1704,    -783,    -510,   -2230,     932,    -427,    1247,      -4,     -50,    -779,    -733,  100.0,   22.5,   19.7,    9.2,   52.7,   52.2,   84.4,   81.2,   15.6,   18.8,  100.0,   22.6,   20.7,    9.3,   52.5,   52.8,   84.3,   82.8,   15.7,   17.2,  100.0,   24.8,    4.6,    3.8,   56.9,   39.5,   85.5,   47.9,   14.5,   52.1,    100,     27,     14,     18,     51,     35,     86,     59,     99,     25,     15,     18,     50,     35,     84,     59,     31,      6,      3,      5,     12,     16,     19,     23,    22.9,    31.9,    33.2,    46.8,    21.7,    29.9,    30.8,    41.7,    23.2,    33.0,    33.2,    48.5,    22.1,    31.1,    31.5,    44.0,    50.7,    27.4,    75.6,    38.2,    45.3,    25.3,    69.5,    33.2,"(CONTRACTS OF 5,000 BUSHELS)","001626","MGE ","001 "
"CORN - CHICAGO BOARD OF TRADE",180814,2018-08-14,002602,CBT ,00,002 , 2227303,  414907,  365729,  662052,  942963,  961851, 2019922, 1989633,  207380,  237670,  481501,   86069,  111708,  135488,  211773,  203621,  433330,  450817,   48171,   30684, 1745801,  429704,  354887,  425698,  731190,  758230, 1586592, 1538815,  159209,  206986,  -59942,  -21936,  -18910,   -2793,  -22781,  -37226,  -47511,  -58929,  -12431,   -1012,  100.0,   18.6,   16.4,   29.7,   42.3,   43.2,   90.7,   89.3,    9.3,   10.7,  100.0,   17.9,   23.2,   28.1,   44.0,   42.3,   90.0,   93.6,   10.0,    6.4,  100.0,   24.6,   20.3,   24.4,   41.9,   43.4,   90.9,   88.1,    9.1,   11.9,    948,    236,    181,    269,    425,    445,    791,    786,    664,    141,     95,    104,    301,    302,    480,    464,    923,    215,    198,    220,    358,    424,    688,    733,    12.0,     8.7,    18.1,    14.5,     7.2,     5.2,    11.3,     9.0,    11.2,    17.4,    20.3,    26.2,     8.6,    13.9,    14.1,    20.9,    13.2,     8.1,    19.7,    13.9,     9.4,     5.3,    14.5,     9.5,"(CONTRACTS OF 5,000 BUSHELS)","002602","CBT ","002 "
"OATS - CHICAGO BOARD OF TRADE",180814,2018-08-14,004603,CBT ,00,004 ,    5117,    1596,     621,     243,    1420,    3079,    3260,    3944,    1857,    1172,    5117,    1596,     621,     243,    1420,    3079,    3260,    3944,    1857,    1172,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     409,     269,      85,      25,     162,     729,     455,     839,     -46,    -430,  100.0,   31.2,   12.1,    4.8,   27.8,   60.2,   63.7,   77.1,   36.3,   22.9,  100.0,   31.2,   12.1,    4.8,   27.8,   60.2,   63.7,   77.1,   36.3,   22.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,     10,      5,      4,      8,      9,     20,     17,     27,     10,      5,      4,      8,      9,     20,     17,      0,      0,      0,      0,      0,      0,      0,      0,    28.9,    54.8,    44.3,    67.4,    28.6,    50.9,    43.7,    63.3,    28.9,    54.8,    44.3,    67.4,    28.6,    50.9,    43.7,    63.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 5,000 BUSHELS)","004603","CBT ","004 "
"SOYBEANS - CHICAGO BOARD OF TRADE",180814,2018-08-14,005602,CBT ,00,005 ,  995560,  140180,  194245,  296245,  488493,  408454,  924917,  898943,   70643,   96617,  968992,  144671,  189956,  282749,  474925,  403105,  902345,  875810,   66647,   93182,   26568,    5084,   13864,    3920,   13568,    5349,   22572,   23133,    3995,    3435,    6186,   -7501,    5103,    3150,   13341,   -2859,    8990,    5393,   -2804,     793,  100.0,   14.1,   19.5,   29.8,   49.1,   41.0,   92.9,   90.3,    7.1,    9.7,  100.0,   14.9,   19.6,   29.2,   49.0,   41.6,   93.1,   90.4,    6.9,    9.6,  100.0,   19.1,   52.2,   14.8,   51.1,   20.1,   85.0,   87.1,   15.0,   12.9,    695,    180,    199,    230,    230,    251,    540,    566,    695,    179,    202,    225,    229,    249,    536,    562,    183,     30,     42,     20,     47,     87,     86,    140,    13.1,     9.6,    20.9,    16.1,    10.5,     7.1,    15.3,    11.7,    13.2,     9.8,    21.1,    16.3,    10.5,     7.3,    15.4,    12.1,    25.3,    41.2,    38.4,    53.9,    25.3,    40.8,    34.9,    50.6,"(CONTRACTS OF 5,000 BUSHELS)","005602","CBT ","005 "
"MINI SOYBEANS - CHICAGO BOARD OF TRADE",180814,2018-08-14,005603,CBT ,00,005 ,   22502,   10252,    3730,     157,      10,    6342,   10419,   10229,   12083,   12273,   22183,   10251,    3743,     118,      10,    6293,   10379,   10154,   11804,   12029,     319,      40,      26,       0,       0,      49,      40,      75,     279,     244,   -1467,      81,    -190,     -15,       1,    -597,      67,    -802,   -1534,    -665,  100.0,   45.6,   16.6,    0.7,    0.0,   28.2,   46.3,   45.5,   53.7,   54.5,  100.0,   46.2,   16.9,    0.5,    0.0,   28.4,   46.8,   45.8,   53.2,   54.2,  100.0,   12.5,    8.2,    0.0,    0.0,   15.4,   12.5,   23.5,   87.5,   76.5,     29,      2,      8,      5,      1,     19,      6,     29,     29,      2,      8,      5,      1,     19,      6,     29,      9,      2,      2,      0,      0,      5,      2,      7,    46.2,    16.5,    46.3,    26.3,    45.6,    16.3,    45.6,    25.9,    46.8,    16.4,    46.8,    26.3,    46.2,    16.4,    46.2,    26.2,    12.5,    22.3,    12.5,    23.5,    12.5,    22.3,    12.5,    23.5,"(Contracts of 1,000 Bushels)","005603","CBT ","005 "
"CALIF CARBON ALL VINTAGE 2017 - ICE FUTURES ENERGY DIV",180814,2018-08-14,00639Y,IFED,01,006 ,   17978,     286,    3913,       0,   17652,   14048,   17938,   17961,      40,      17,   17978,     286,    3913,       0,   17652,   14048,   17938,   17961,      40,      17,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     505,    -150,     425,       0,     655,      80,     505,     505,       0,       0,  100.0,    1.6,   21.8,    0.0,   98.2,   78.1,   99.8,   99.9,    0.2,    0.1,  100.0,    1.6,   21.8,    0.0,   98.2,   78.1,   99.8,   99.9,    0.2,    0.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      3,      5,      0,      9,      9,     12,     14,     23,      3,      5,      0,      9,      9,     12,     14,      0,      0,      0,      0,      0,      0,      0,      0,    87.1,    65.6,    97.6,    96.0,    81.4,    65.6,    91.3,    90.8,    87.1,    65.6,    97.6,    96.0,    81.4,    65.6,    91.3,    90.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1,000 california carbon allowances","00639Y","IFED","006 "
"CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV",180814,2018-08-14,0063A2,IFED,01,006 ,   67291,    8008,   11214,    3904,   55377,   52172,   67290,   67291,       1,      -0,   67291,    8008,   11214,    3904,   55377,   52172,   67290,   67291,       1,      -0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    3547,     567,    -284,      59,    2921,    3772,    3547,    3547,       0,      -0,  100.0,   11.9,   16.7,    5.8,   82.3,   77.5,  100.0,  100.0,    0.0,    0.0,  100.0,   11.9,   16.7,    5.8,   82.3,   77.5,  100.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     43,     15,      7,      9,     17,     15,     37,     26,     43,     15,      7,      9,     17,     15,     37,     26,      0,      0,      0,      0,      0,      0,      0,      0,    54.6,    48.5,    73.2,    71.8,    48.1,    41.4,    57.8,    59.4,    54.6,    48.5,    73.2,    71.8,    48.1,    41.4,    57.8,    59.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1,000 California carbon allowances","0063A2","IFED","006 "
