"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190430","2019-04-30","090741","CME","00","090","167987","47653","594","3895","39138","47614","6822","11752","51025","16708","12318","2744","50","138337","129451","29650","38536","1615","4867","-1096","-226","-1916","3921","1018","-3834","-4924","1735","111","236","-5","1750","659","-135","956","100.0","28.4","0.4","2.3","23.3","28.3","4.1","7.0","30.4","9.9","7.3","1.6","0.0","82.3","77.1","17.7","22.9","107","10",".","7","14","19","14","16","28","18","13","5",".","72","76","32.9","20.6","47.3","34.0","31.9","19.4","43.1","32.7","(CONTRACTS OF CAD 100,000)","090741","CME","090","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","190430","2019-04-30","092741","CME","00","092","105141","68417","1871","1016","1698","31122","313","22306","37866","1408","919","871","0","96076","74466","9065","30675","8652","3392","-9","68","-96","1676","-526","4164","5684","27","0","0","0","7029","6919","1623","1733","100.0","65.1","1.8","1.0","1.6","29.6","0.3","21.2","36.0","1.3","0.9","0.8","0.0","91.4","70.8","8.6","29.2","63","8",".",".",".","18",".","10","21",".",".",".","0","23","47","59.1","25.1","74.6","37.7","59.1","25.1","74.4","37.7","(CONTRACTS OF CHF 125,000)","092741","CME","092","F10","Combined"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE","190430","2019-04-30","096742","CME","00","096","181156","24976","8032","4279","63486","80240","6181","37987","20689","15888","855","10576","199","153852","146084","27304","35072","3732","13399","-1979","-1341","394","8346","-415","-4055","116","-415","-1976","-327","-10","5581","3976","-1849","-244","100.0","13.8","4.4","2.4","35.0","44.3","3.4","21.0","11.4","8.8","0.5","5.8","0.1","84.9","80.6","15.1","19.4","122","8","5","8","17","26","12","33","23","19","4","6",".","79","84","28.1","23.1","43.4","33.8","27.0","23.0","41.5","32.4","(CONTRACTS OF GBP 62,500)","096742","CME","096","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE","190430","2019-04-30","097741","CME","00","097","229150","108902","1690","3205","33508","89129","8948","18701","62821","18733","3487","2435","965","196450","187927","32700","41223","-3249","9327","-93","-597","-6353","4395","-1263","-3724","-4585","335","-572","-152","172","-2674","-1787","-575","-1462","100.0","47.5","0.7","1.4","14.6","38.9","3.9","8.2","27.4","8.2","1.5","1.1","0.4","85.7","82.0","14.3","18.0","133","14",".","7","19","32","12","20","32","23","5","9","5","80","100","43.0","31.0","52.0","40.5","42.5","31.0","50.4","40.1","(CONTRACTS OF JPY 12,500,000)","097741","CME","097","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE","190430","2019-04-30","099741","CME","00","099","586672","36522","72762","21351","303882","168367","39089","27305","147906","48150","17322","18920","1605","495227","518151","91445","68521","17052","-1954","-3577","4237","5926","2313","2255","-1593","5100","6752","-1271","-294","26","14379","16813","2673","239","100.0","6.2","12.4","3.6","51.8","28.7","6.7","4.7","25.2","8.2","3.0","3.2","0.3","84.4","88.3","15.6","11.7","305","20","10","16","93","42","46","31","65","36","22","22","16","213","206","15.3","23.3","24.7","34.7","14.7","22.4","23.2","33.8","(CONTRACTS OF EUR 125,000)","099741","CME","099","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190430","2019-04-30","232741","CME","00","232","176281","75614","3339","3432","16220","59816","4421","32872","40822","13175","4285","5157","1193","151213","131355","25068","44926","18661","16529","-784","626","1849","10507","-66","-1436","3332","1425","-1598","-473","52","17381","14619","1280","4042","100.0","42.9","1.9","1.9","9.2","33.9","2.5","18.6","23.2","7.5","2.4","2.9","0.7","85.8","74.5","14.2","25.5","100","10",".","6","14","20","14","20","25","15",".","6",".","63","74","40.7","30.0","55.4","40.0","39.8","29.8","53.0","39.7","(CONTRACTS OF AUD 100,000)","232741","CME","232","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE","190430","2019-04-30","299741","CME","00","099","27492","0","7464","0","10904","9050","3536","1186","0","1","0","583","8","15635","20642","11857","6850","-477","0","-80","0","295","-270","0","-672","-472","0","0","0","0","-377","-822","-100","345","100.0","0.0","27.1","0.0","39.7","32.9","12.9","4.3","0.0","0.0","0.0","2.1","0.0","56.9","75.1","43.1","24.9","23","0",".","0","11","7","8",".","0",".","0",".",".","20","13","27.1","47.6","39.5","67.9","24.6","41.6","35.9","59.3","(CONTRACTS OF EUR 125,000)","299741","CME","099","F10","Combined"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE","190430","2019-04-30","399741","CME","00","099","24067","4340","4756","621","8200","10467","2516","2714","0","0","0","0","0","18391","18360","5676","5707","697","100","11","-11","70","-4","2","1090","0","0","0","0","0","1251","-2","-554","699","100.0","18.0","19.8","2.6","34.1","43.5","10.5","11.3","0.0","0.0","0.0","0.0","0.0","76.4","76.3","23.6","23.7","20",".",".",".","6","8","7",".","0","0","0","0","0","16","12","44.3","56.5","63.7","69.6","42.1","50.4","59.4","61.0","(CONTRACTS OF EUR 125,000)","399741","CME","099","F10","Combined"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE","190430","2019-04-30","089741","CME","00","089","62630","0","48506","500","56044","0","0","3986","11623","0","299","1039","0","60829","61668","1801","962","2816","0","-5","0","3250","0","0","75","2612","0","-300","83","0","3025","2690","-209","126","100.0","0.0","77.4","0.8","89.5","0.0","0.0","6.4","18.6","0.0","0.5","1.7","0.0","97.1","98.5","2.9","1.5","38","0","4",".","10","0","0","12","9","0",".",".","0","24","15","84.6","80.3","90.4","94.5","84.6","79.5","90.4","93.7","(CONTRACTS OF RUB 2,500,000)","089741","CME","089","F15","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE","190430","2019-04-30","095741","CME","00","095","259208","401","153089","1062","153309","10949","0","93713","58888","423","2620","31349","43","251571","255803","7637","3405","6205","-362","3342","11","4240","-4643","0","1629","8760","-90","-140","-957","43","5331","6466","874","-261","100.0","0.2","59.1","0.4","59.1","4.2","0.0","36.2","22.7","0.2","1.0","12.1","0.0","97.1","98.7","2.9","1.3","170",".","11",".","34","7","0","55","32","6","12","16",".","109","69","43.9","54.5","58.3","66.9","43.9","54.5","58.3","66.9","(CONTRACTS OF MXN 500,000)","095741","CME","095","F15","Combined"
