"HOUSTON SHIP CHANNEL (INDEX) - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233AM,IFED,01,023 ,  112004,  107543,  106310,    3241,       0,       0,       0,       0,       0,       0,    2530,       0,  110784,  108840,    1220,    3164,  112004,  107543,  106310,    3241,       0,       0,       0,       0,       0,       0,    2530,       0,  110784,  108840,    1220,    3164,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -19173,  -14492,  -19533,   -2011,       0,    -180,       0,       0,       0,       0,    1480,       0,  -16683,  -18233,   -2490,    -940,  100.0,   96.0,   94.9,    2.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    2.3,    0.0,   98.9,   97.2,    1.1,    2.8,  100.0,   96.0,   94.9,    2.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    2.3,    0.0,   98.9,   97.2,    1.1,    2.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,     17,     18,.,      0,      0,      0,      0,      0,      0,.,      0,     19,     19,     31,     17,     18,.,      0,      0,      0,      0,      0,      0,.,      0,     19,     19,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    77.7,    70.9,    91.3,    87.7,    75.5,    65.4,    87.3,    81.3,    77.7,    70.9,    91.3,    87.7,    75.5,    65.4,    87.3,    81.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AM","IFED","023 ","N13","FutOnly"
"MICHCON FINANCIAL INDEX - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233AN,IFED,01,023 ,   23074,    5809,   22414,   16267,       0,       0,       0,     360,       0,       0,       0,       0,   22076,   22774,     998,     300,   23074,    5809,   22414,   16267,       0,       0,       0,     360,       0,       0,       0,       0,   22076,   22774,     998,     300,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -4946,   -6293,   -3518,    1940,       0,       0,       0,       0,       0,       0,       0,       0,   -4353,   -3518,    -593,   -1428,  100.0,   25.2,   97.1,   70.5,    0.0,    0.0,    0.0,    1.6,    0.0,    0.0,    0.0,    0.0,   95.7,   98.7,    4.3,    1.3,  100.0,   25.2,   97.1,   70.5,    0.0,    0.0,    0.0,    1.6,    0.0,    0.0,    0.0,    0.0,   95.7,   98.7,    4.3,    1.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,      8,     11,.,      0,      0,      0,.,      0,      0,      0,      0,     10,     12,     20,      8,     11,.,      0,      0,      0,.,      0,      0,      0,      0,     10,     12,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    86.7,    80.1,    93.6,    93.4,    86.7,    79.3,    93.5,    92.6,    86.7,    80.1,    93.6,    93.4,    86.7,    79.3,    93.5,    92.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"MMBTU","0233AN","IFED","023 ","N13","FutOnly"
"MICHIGAN CONSOLIDATED CITYGATE (GENERIC) (BASIS) - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233AQ,IFED,01,023 ,  260736,  182117,  182042,   57839,   51856,   13989,       0,     239,    1161,       0,       0,       0,  255106,  249287,    5630,   11449,  260736,  182117,  182042,   57839,   51856,   13989,       0,     239,    1161,       0,       0,       0,  255106,  249287,    5630,   11449,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -8680,   -8224,   -5246,    1082,    -280,   -1685,       0,   -1379,    -124,       0,       0,       0,   -8951,   -8714,     271,      34,  100.0,   69.8,   69.8,   22.2,   19.9,    5.4,    0.0,    0.1,    0.4,    0.0,    0.0,    0.0,   97.8,   95.6,    2.2,    4.4,  100.0,   69.8,   69.8,   22.2,   19.9,    5.4,    0.0,    0.1,    0.4,    0.0,    0.0,    0.0,   97.8,   95.6,    2.2,    4.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     34,     26,     21,.,.,      4,      0,.,.,      0,      0,      0,     31,     27,     34,     26,     21,.,.,      4,      0,.,.,      0,      0,      0,     31,     27,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    47.0,    49.5,    65.4,    74.6,    44.3,    39.2,    59.5,    55.3,    47.0,    49.5,    65.4,    74.6,    44.3,    39.2,    59.5,    55.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AQ","IFED","023 ","N13","FutOnly"
"NATURAL GAS PIPELINE-MID-CONTINENT POOL PIN (BASIS) - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233AY,IFED,01,023 ,  105253,   68934,   83664,   10625,     572,   11046,    1043,       0,     602,       0,       0,       0,   92250,   95884,   13003,    9369,  105253,   68934,   83664,   10625,     572,   11046,    1043,       0,     602,       0,       0,       0,   92250,   95884,   13003,    9369,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -2218,   -2227,    1988,    -161,    -484,     270,     738,       0,    -107,       0,    -976,     -53,   -1540,     638,    -678,   -2856,  100.0,   65.5,   79.5,   10.1,    0.5,   10.5,    1.0,    0.0,    0.6,    0.0,    0.0,    0.0,   87.6,   91.1,   12.4,    8.9,  100.0,   65.5,   79.5,   10.1,    0.5,   10.5,    1.0,    0.0,    0.6,    0.0,    0.0,    0.0,   87.6,   91.1,   12.4,    8.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     10,     15,      4,.,      4,.,      0,.,      0,      0,      0,     16,     20,     24,     10,     15,      4,.,      4,.,      0,.,      0,      0,      0,     16,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    57.5,    44.7,    78.3,    72.4,    38.1,    44.2,    49.5,    54.3,    57.5,    44.7,    78.3,    72.4,    38.1,    44.2,    49.5,    54.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AY","IFED","023 ","N13","FutOnly"
"NATURAL GAS PIPELINE-TEXOK (BASIS) - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233B1,IFED,01,023 ,  156673,  130505,  121680,   14828,   25237,    6311,    1247,       0,     747,       0,       0,       0,  153638,  153975,    3035,    2698,  156673,  130505,  121680,   14828,   25237,    6311,    1247,       0,     747,       0,       0,       0,  153638,  153975,    3035,    2698,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -8020,  -17735,    1503,    9604,   -6570,    1173,     746,       0,     -14,       0,   -1320,       0,   -6226,   -5228,   -1794,   -2792,  100.0,   83.3,   77.7,    9.5,   16.1,    4.0,    0.8,    0.0,    0.5,    0.0,    0.0,    0.0,   98.1,   98.3,    1.9,    1.7,  100.0,   83.3,   77.7,    9.5,   16.1,    4.0,    0.8,    0.0,    0.5,    0.0,    0.0,    0.0,   98.1,   98.3,    1.9,    1.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     33,     18,     19,.,      5,      4,.,      0,.,      0,      0,      0,     24,     27,     33,     18,     19,.,      5,      4,.,      0,.,      0,      0,      0,     24,     27,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    50.3,    45.0,    73.8,    65.1,    45.2,    38.6,    56.1,    52.4,    50.3,    45.0,    73.8,    65.1,    45.2,    38.6,    56.1,    52.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233B1","IFED","023 ","N13","FutOnly"
"NORTHERN NATURAL GAS - VENTURA (BASIS) - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233BB,IFED,01,023 ,  146019,   81757,  118838,   44233,   16820,     975,       0,     665,     517,    8942,      57,     217,  136641,  138089,    9378,    7930,  146019,   81757,  118838,   44233,   16820,     975,       0,     665,     517,    8942,      57,     217,  136641,  138089,    9378,    7930,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -6787,   -1803,   -6173,   -1506,     743,     -30,       0,     190,     -46,    -330,      57,     217,   -3498,   -5042,   -3289,   -1745,  100.0,   56.0,   81.4,   30.3,   11.5,    0.7,    0.0,    0.5,    0.4,    6.1,    0.0,    0.1,   93.6,   94.6,    6.4,    5.4,  100.0,   56.0,   81.4,   30.3,   11.5,    0.7,    0.0,    0.5,    0.4,    6.1,    0.0,    0.1,   93.6,   94.6,    6.4,    5.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     14,     11,.,.,.,      0,.,.,.,.,.,     20,     15,     24,     14,     11,.,.,.,      0,.,.,.,.,.,     20,     15,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    58.6,    62.6,    78.8,    86.5,    53.2,    51.7,    66.0,    66.5,    58.6,    62.6,    78.8,    86.5,    53.2,    51.7,    66.0,    66.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BB","IFED","023 ","N13","FutOnly"
"NORTHWEST PIPELINE - CANADIAN BORDER (BASIS) - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233BC,IFED,01,023 ,  115091,   84029,  106341,   16148,     395,    2633,       0,       0,       0,       0,       0,       0,  102810,  109369,   12281,    5722,  115091,   84029,  106341,   16148,     395,    2633,       0,       0,       0,       0,       0,       0,  102810,  109369,   12281,    5722,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -2199,   -2243,     353,     251,    -240,       0,       0,       0,       0,       0,       0,       0,   -1992,     113,    -207,   -2312,  100.0,   73.0,   92.4,   14.0,    0.3,    2.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   89.3,   95.0,   10.7,    5.0,  100.0,   73.0,   92.4,   14.0,    0.3,    2.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   89.3,   95.0,   10.7,    5.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,     14,     13,.,.,      4,      0,      0,      0,      0,      0,      0,     18,     17,     20,     14,     13,.,.,      4,      0,      0,      0,      0,      0,      0,     18,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    64.2,    78.4,    81.1,    89.6,    62.9,    76.4,    75.2,    83.3,    64.2,    78.4,    81.1,    89.6,    62.9,    76.4,    75.2,    83.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BC","IFED","023 ","N13","FutOnly"
"PACIFIC GAS TRANSMISSION - MALIN (BASIS) - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233BH,IFED,01,023 ,  208411,  184409,  154329,    8634,   34595,    5735,       0,       0,       0,    5144,       0,     258,  204180,  194917,    4231,   13494,  208411,  184409,  154329,    8634,   34595,    5735,       0,       0,       0,    5144,       0,     258,  204180,  194917,    4231,   13494,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -5821,   -4777,   -2350,    -416,    -887,       0,       0,       0,       0,    1616,    -300,    -169,   -3746,   -3706,   -2075,   -2115,  100.0,   88.5,   74.1,    4.1,   16.6,    2.8,    0.0,    0.0,    0.0,    2.5,    0.0,    0.1,   98.0,   93.5,    2.0,    6.5,  100.0,   88.5,   74.1,    4.1,   16.6,    2.8,    0.0,    0.0,    0.0,    2.5,    0.0,    0.1,   98.0,   93.5,    2.0,    6.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     29,     18,     15,.,.,.,      0,      0,      0,.,      0,.,     24,     20,     29,     18,     15,.,.,.,      0,      0,      0,.,      0,.,     24,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    67.8,    56.6,    86.3,    79.3,    58.0,    41.6,    66.6,    59.6,    67.8,    56.6,    86.3,    79.3,    58.0,    41.6,    66.6,    59.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BH","IFED","023 ","N13","FutOnly"
"PANHANDLE EASTERN- POOL GAS (BASIS) - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233BL,IFED,01,023 ,  177140,  136482,  126533,   13549,   22700,   15607,       0,     267,     702,       0,    1867,    1293,  167633,  168969,    9507,    8171,  177140,  136482,  126533,   13549,   22700,   15607,       0,     267,     702,       0,    1867,    1293,  167633,  168969,    9507,    8171,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -7917,   -6180,   -3531,    -844,   -5680,    2406,    -141,     267,      83,       0,   -1422,     206,   -4470,   -7671,   -3447,    -246,  100.0,   77.0,   71.4,    7.6,   12.8,    8.8,    0.0,    0.2,    0.4,    0.0,    1.1,    0.7,   94.6,   95.4,    5.4,    4.6,  100.0,   77.0,   71.4,    7.6,   12.8,    8.8,    0.0,    0.2,    0.4,    0.0,    1.1,    0.7,   94.6,   95.4,    5.4,    4.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     36,     21,     14,      4,      5,      7,      0,.,.,      0,.,.,     32,     25,     36,     21,     14,      4,      5,      7,      0,.,.,      0,.,.,     32,     25,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    44.5,    56.2,    60.5,    74.8,    36.2,    50.9,    48.4,    59.2,    44.5,    56.2,    60.5,    74.8,    36.2,    50.9,    48.4,    59.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233BL","IFED","023 ","N13","FutOnly"
"TEXAS EASTERN- M3 ZONE (DELIVERED) (BASIS) - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233CH,IFED,01,023 ,  228572,  154167,  174413,   48557,   29265,   11885,       0,    2175,     289,    4218,     217,       0,  219116,  218244,    9456,   10328,  228572,  154167,  174413,   48557,   29265,   11885,       0,    2175,     289,    4218,     217,       0,  219116,  218244,    9456,   10328,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -11091,   -5508,   -5351,   -2740,   -1893,    -194,       0,    -194,      30,    -120,     -84,       0,   -8532,   -7686,   -2559,   -3405,  100.0,   67.4,   76.3,   21.2,   12.8,    5.2,    0.0,    1.0,    0.1,    1.8,    0.1,    0.0,   95.9,   95.5,    4.1,    4.5,  100.0,   67.4,   76.3,   21.2,   12.8,    5.2,    0.0,    1.0,    0.1,    1.8,    0.1,    0.0,   95.9,   95.5,    4.1,    4.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     40,     22,     21,      4,      5,      6,      0,.,.,.,.,      0,     31,     31,     40,     22,     21,      4,      5,      6,      0,.,.,.,.,      0,     31,     31,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    50.7,    54.7,    66.2,    72.1,    50.3,    48.6,    65.8,    60.5,    50.7,    54.7,    66.2,    72.1,    50.3,    48.6,    65.8,    60.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mm btu","0233CH","IFED","023 ","N13","FutOnly"
"TRANSCO ZONE 6 BASIS - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233CU,IFED,01,023 ,  132957,  108299,   96096,   14167,   26278,    2640,    1564,       0,     272,       0,       0,       0,  126942,  125286,    6015,    7671,  132957,  108299,   96096,   14167,   26278,    2640,    1564,       0,     272,       0,       0,       0,  126942,  125286,    6015,    7671,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -4949,   -1988,   -3700,    -849,    -360,     -31,    -247,       0,     212,       0,       0,       0,   -2903,   -3879,   -2046,   -1070,  100.0,   81.5,   72.3,   10.7,   19.8,    2.0,    1.2,    0.0,    0.2,    0.0,    0.0,    0.0,   95.5,   94.2,    4.5,    5.8,  100.0,   81.5,   72.3,   10.7,   19.8,    2.0,    1.2,    0.0,    0.2,    0.0,    0.0,    0.0,   95.5,   94.2,    4.5,    5.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     15,     14,.,.,.,.,      0,.,      0,      0,      0,     19,     20,     26,     15,     14,.,.,.,.,      0,.,      0,      0,      0,     19,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    72.7,    46.8,    84.4,    75.7,    65.3,    46.6,    75.1,    71.0,    72.7,    46.8,    84.4,    75.7,    65.3,    46.6,    75.1,    71.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"mmbtu","0233CU","IFED","023 ","N13","FutOnly"
"TRANSCONTINENTAL GAS- STATION 85 (ZONE 4) - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233CW,IFED,01,023 ,  112483,   66687,   95624,   39751,   11378,     618,       0,       0,       0,       0,       0,       0,  107056,  107620,    5427,    4863,  112483,   66687,   95624,   39751,   11378,     618,       0,       0,       0,       0,       0,       0,  107056,  107620,    5427,    4863,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -11879,   -7997,   -9259,   -3763,   -1020,     -85,       0,       0,       0,       0,       0,       0,  -11845,  -10364,     -34,   -1515,  100.0,   59.3,   85.0,   35.3,   10.1,    0.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   95.2,   95.7,    4.8,    4.3,  100.0,   59.3,   85.0,   35.3,   10.1,    0.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   95.2,   95.7,    4.8,    4.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,     11,     13,      6,.,.,      0,      0,      0,      0,      0,      0,     18,     17,     25,     11,     13,      6,.,.,      0,      0,      0,      0,      0,      0,     18,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    46.3,    69.9,    72.7,    89.9,    37.5,    60.2,    60.1,    72.6,    46.3,    69.9,    72.7,    89.9,    37.5,    60.2,    60.1,    72.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mm btu","0233CW","IFED","023 ","N13","FutOnly"
"TRANSCONTINENTAL GAS - ZONE 6 (NY) (BASIS) - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233CZ,IFED,01,023 ,   67282,   49751,   46282,    3641,   10721,    6514,       0,    1778,       0,    3097,       0,       0,   63003,   65295,    4279,    1987,   67282,   49751,   46282,    3641,   10721,    6514,       0,    1778,       0,    3097,       0,       0,   63003,   65295,    4279,    1987,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -2238,    -705,     -63,       0,    -660,       0,       0,     -16,       0,    -360,       0,       0,   -1065,    -739,   -1173,   -1499,  100.0,   73.9,   68.8,    5.4,   15.9,    9.7,    0.0,    2.6,    0.0,    4.6,    0.0,    0.0,   93.6,   97.0,    6.4,    3.0,  100.0,   73.9,   68.8,    5.4,   15.9,    9.7,    0.0,    2.6,    0.0,    4.6,    0.0,    0.0,   93.6,   97.0,    6.4,    3.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,     12,     10,.,.,.,      0,.,      0,.,      0,      0,     16,     15,     22,     12,     10,.,.,.,      0,.,      0,.,      0,      0,     16,     15,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    56.9,    57.7,    80.8,    82.9,    54.1,    53.3,    70.4,    67.5,    56.9,    57.7,    80.8,    82.9,    54.1,    53.3,    70.4,    67.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mm btu","0233CZ","IFED","023 ","N13","FutOnly"
"WAHA HUB - WEST TEXAS DELIVERED/BUYER'S INDEX - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233D4,IFED,01,023 ,   35937,   30881,   30384,       0,    4033,       0,       0,       0,       0,    2508,       0,       0,   33389,   34417,    2548,    1520,   35937,   30881,   30384,       0,    4033,       0,       0,       0,       0,    2508,       0,       0,   33389,   34417,    2548,    1520,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -11350,   -3292,   -7654,       0,     244,       0,       0,       0,       0,    1170,    -253,    -150,   -2272,   -7813,   -9078,   -3537,  100.0,   85.9,   84.5,    0.0,   11.2,    0.0,    0.0,    0.0,    0.0,    7.0,    0.0,    0.0,   92.9,   95.8,    7.1,    4.2,  100.0,   85.9,   84.5,    0.0,   11.2,    0.0,    0.0,    0.0,    0.0,    7.0,    0.0,    0.0,   92.9,   95.8,    7.1,    4.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     14,     12,      0,.,      0,      0,      0,      0,.,      0,      0,     16,     14,     24,     14,     12,      0,.,      0,      0,      0,      0,.,      0,      0,     16,     14,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    53.9,    59.7,    78.0,    86.9,    53.3,    55.6,    70.0,    80.0,    53.9,    59.7,    78.0,    86.9,    53.3,    55.6,    70.0,    80.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mm btu","0233D4","IFED","023 ","N13","FutOnly"
"TETCO M2 Basis (Receipts) - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233DR,IFED,01,023 ,  154262,  109308,    8660,    6509,  124454,   13208,       0,       0,       0,    1426,       0,       0,  130451,  146322,   23811,    7940,  154262,  109308,    8660,    6509,  124454,   13208,       0,       0,       0,    1426,       0,       0,  130451,  146322,   23811,    7940,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -6137,   -3714,    -500,    -220,   -4496,     124,       0,       0,       0,       0,       0,       0,   -3810,   -4872,   -2327,   -1265,  100.0,   70.9,    5.6,    4.2,   80.7,    8.6,    0.0,    0.0,    0.0,    0.9,    0.0,    0.0,   84.6,   94.9,   15.4,    5.1,  100.0,   70.9,    5.6,    4.2,   80.7,    8.6,    0.0,    0.0,    0.0,    0.9,    0.0,    0.0,   84.6,   94.9,   15.4,    5.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,     11,      5,.,      8,      5,      0,      0,      0,.,      0,      0,     17,     14,     23,     11,      5,.,      8,      5,      0,      0,      0,.,      0,      0,     17,     14,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    53.8,    62.0,    72.8,    90.4,    53.8,    61.0,    69.0,    80.8,    53.8,    62.0,    72.8,    90.4,    53.8,    61.0,    69.0,    80.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 MM Btus","0233DR","IFED","023 ","N13","FutOnly"
"TRANSCO LEIDY BASIS - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233DT,IFED,01,023 ,   63384,   45833,   32447,    5744,   23336,    6468,       0,       0,       0,       0,       0,       0,   58045,   62251,    5339,    1133,   63384,   45833,   32447,    5744,   23336,    6468,       0,       0,       0,       0,       0,       0,   58045,   62251,    5339,    1133,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -10865,   -6864,   -6458,    -973,   -2889,     491,   -4571,       0,      -2,       0,       0,       0,  -11919,   -8858,    1054,   -2007,  100.0,   72.3,   51.2,    9.1,   36.8,   10.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   91.6,   98.2,    8.4,    1.8,  100.0,   72.3,   51.2,    9.1,   36.8,   10.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   91.6,   98.2,    8.4,    1.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     17,     10,.,      5,      5,      0,      0,      0,      0,      0,      0,     22,     17,     26,     17,     10,.,      5,      5,      0,      0,      0,      0,      0,      0,     22,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    39.9,    51.4,    60.5,    81.1,    38.1,    47.5,    58.1,    73.4,    39.9,    51.4,    60.5,    81.1,    38.1,    47.5,    58.1,    73.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mm btu","0233DT","IFED","023 ","N13","FutOnly"
"REX ZONE 3 BASIS - ICE FUTURES ENERGY DIV",180410,2018-04-10,0233EB,IFED,01,023 ,  172582,  156823,  124511,       0,   36069,    7596,       0,       0,       0,    4920,       0,       0,  169339,  168176,    3243,    4406,  172582,  156823,  124511,       0,   36069,    7596,       0,       0,       0,    4920,       0,       0,  169339,  168176,    3243,    4406,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -6365,   -4832,   -3308,       0,     323,    -172,       0,       0,       0,       0,       0,       0,   -5004,   -3157,   -1361,   -3208,  100.0,   90.9,   72.1,    0.0,   20.9,    4.4,    0.0,    0.0,    0.0,    2.9,    0.0,    0.0,   98.1,   97.4,    1.9,    2.6,  100.0,   90.9,   72.1,    0.0,   20.9,    4.4,    0.0,    0.0,    0.0,    2.9,    0.0,    0.0,   98.1,   97.4,    1.9,    2.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,     10,     14,      0,.,.,      0,      0,      0,.,      0,      0,     12,     17,     23,     10,     14,      0,.,.,      0,      0,      0,.,      0,      0,     12,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    86.4,    65.2,    95.6,    84.7,    84.7,    64.1,    88.8,    79.6,    86.4,    65.2,    95.6,    84.7,    84.7,    64.1,    88.8,    79.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 MMBtus","0233EB","IFED","023 ","N13","FutOnly"
