"PJM WH REAL TIME PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,064363,IFED,01,064 ,   67455,   39425,   42424,     938,    4017,   12487,    8088,     370,    2040,    1425,    3509,    2113,   66516,   66960,     939,     495,   67455,   39425,   42424,     938,    4017,   12487,    8088,     370,    2040,    1425,    3509,    2113,   66516,   66960,     939,     495,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -3137,   -1568,   -1773,    -196,     526,    -357,    -291,      38,      90,     166,    -751,    -190,   -2345,   -2416,    -792,    -721,  100.0,   58.4,   62.9,    1.4,    6.0,   18.5,   12.0,    0.5,    3.0,    2.1,    5.2,    3.1,   98.6,   99.3,    1.4,    0.7,  100.0,   58.4,   62.9,    1.4,    6.0,   18.5,   12.0,    0.5,    3.0,    2.1,    5.2,    3.1,   98.6,   99.3,    1.4,    0.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     52,     30,     27,.,.,.,      4,.,.,      7,.,      7,     46,     43,     52,     30,     27,.,.,.,      4,.,.,      7,.,      7,     46,     43,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    41.9,    42.3,    63.4,    63.7,    28.8,    23.1,    38.5,    34.6,    41.9,    42.3,    63.4,    63.7,    28.8,    23.1,    38.5,    34.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 800 MWh)","064363","IFED","064 ","N16","Combined"
"MID-C DAY-AHEAD PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,064391,IFED,01,064 ,   41737,   32208,   35673,       0,    1832,    3277,     500,      27,      27,    5125,     300,     600,   41737,   41737,       0,       0,   41737,   32208,   35673,       0,    1832,    3277,     500,      27,      27,    5125,     300,     600,   41737,   41737,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     902,     189,     629,       0,     550,    -269,     -25,      -5,       7,     950,     -60,      50,     902,     902,       0,       0,  100.0,   77.2,   85.5,    0.0,    4.4,    7.9,    1.2,    0.1,    0.1,   12.3,    0.7,    1.4,  100.0,  100.0,    0.0,    0.0,  100.0,   77.2,   85.5,    0.0,    4.4,    7.9,    1.2,    0.1,    0.1,   12.3,    0.7,    1.4,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     36,     22,     17,      0,.,.,.,.,.,      6,.,.,     34,     24,     36,     22,     17,      0,.,.,.,.,.,      6,.,.,     34,     24,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    60.2,    60.0,    75.4,    84.5,    44.6,    46.7,    52.3,    57.0,    60.2,    60.0,    75.4,    84.5,    44.6,    46.7,    52.3,    57.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 400 MWh)","064391","IFED","064 ","N16","Combined"
"MID-C DAY-AHEAD OFF-PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,064392,IFED,01,064 ,   24436,   20661,   15149,       0,    5682,    1300,      50,       0,      50,    1945,    1825,     430,   24436,   24436,      -0,       0,   24436,   20661,   15149,       0,    5682,    1300,      50,       0,      50,    1945,    1825,     430,   24436,   24436,      -0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     -50,     125,    -500,       0,     -50,     200,       0,       0,       0,    -400,     275,      25,     -50,     -50,      -0,       0,  100.0,   84.6,   62.0,    0.0,   23.3,    5.3,    0.2,    0.0,    0.2,    8.0,    7.5,    1.8,  100.0,  100.0,    0.0,    0.0,  100.0,   84.6,   62.0,    0.0,   23.3,    5.3,    0.2,    0.0,    0.2,    8.0,    7.5,    1.8,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     28,     18,     15,      0,.,.,.,      0,.,.,.,.,     24,     23,     28,     18,     15,      0,.,.,.,      0,.,.,.,.,     24,     23,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    64.3,    59.4,    84.3,    81.5,    57.5,    47.0,    66.4,    63.0,    64.3,    59.4,    84.3,    81.5,    57.5,    47.0,    66.4,    63.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 25 MWh)","064392","IFED","064 ","N16","Combined"
"PJM WESTERN HUB RT OFF - ICE FUTURES ENERGY DIV",180410,2018-04-10,064394,IFED,01,064 ,  171245,  138815,  130095,   10876,    9908,    8268,    7280,   11201,    1460,    1769,    7627,    2521,  170989,  171080,     256,     165,  171245,  138815,  130095,   10876,    9908,    8268,    7280,   11201,    1460,    1769,    7627,    2521,  170989,  171080,     256,     165,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -2589,    2798,     522,     -31,     242,      36,     175,    1889,   -1110,    -789,     227,     900,    1979,    2706,   -4568,   -5295,  100.0,   81.1,   76.0,    6.4,    5.8,    4.8,    4.3,    6.5,    0.9,    1.0,    4.5,    1.5,   99.9,   99.9,    0.1,    0.1,  100.0,   81.1,   76.0,    6.4,    5.8,    4.8,    4.3,    6.5,    0.9,    1.0,    4.5,    1.5,   99.9,   99.9,    0.1,    0.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     52,     33,     32,      4,.,      4,.,.,.,.,      4,.,     44,     45,     52,     33,     32,      4,.,      4,.,.,.,.,      4,.,     44,     45,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    37.0,    57.1,    56.0,    72.3,    34.5,    46.9,    50.6,    59.3,    37.0,    57.1,    56.0,    72.3,    34.5,    46.9,    50.6,    59.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 50 Megawatt Hours)","064394","IFED","064 ","N16","Combined"
"SP15 FIN DA PEAK FIXED - ICE FUTURES ENERGY DIV",180410,2018-04-10,064395,IFED,01,064 ,   62366,   35306,   37519,   18894,    9639,    2848,     820,    9441,     945,    3500,    1925,      50,   62363,   62366,       3,       0,   62366,   35306,   37519,   18894,    9639,    2848,     820,    9441,     945,    3500,    1925,      50,   62363,   62366,       3,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -2310,   -4283,     798,    1780,   -2980,     271,       4,     408,      17,     -75,    -800,     -25,   -2310,   -2310,      -0,      -0,  100.0,   56.6,   60.2,   30.3,   15.5,    4.6,    1.3,   15.1,    1.5,    5.6,    3.1,    0.1,  100.0,  100.0,    0.0,    0.0,  100.0,   56.6,   60.2,   30.3,   15.5,    4.6,    1.3,   15.1,    1.5,    5.6,    3.1,    0.1,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     37,     14,     17,.,.,.,.,.,.,      7,.,.,     27,     25,     37,     14,     17,.,.,.,.,.,.,      7,.,.,     27,     25,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    77.4,    67.8,    89.6,    88.2,    76.2,    59.9,    82.0,    79.5,    77.4,    67.8,    89.6,    88.2,    76.2,    59.9,    82.0,    79.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 400 Megawatt Hours)","064395","IFED","064 ","N16","Combined"
"PJM AEP DAYTON RT OFF-PK - ICE FUTURES ENERGY DIV",180410,2018-04-10,06439A,IFED,01,064 ,   49939,   38479,   37150,    5100,    4640,    3930,       0,    3050,       0,    1691,     400,     624,   49824,   49794,     115,     145,   49939,   38479,   37150,    5100,    4640,    3930,       0,    3050,       0,    1691,     400,     624,   49824,   49794,     115,     145,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -2642,   -2107,   -1690,     345,     465,    -915,       0,    -125,       0,     300,    -175,    -100,   -2477,   -2540,    -165,    -102,  100.0,   77.1,   74.4,   10.2,    9.3,    7.9,    0.0,    6.1,    0.0,    3.4,    0.8,    1.2,   99.8,   99.7,    0.2,    0.3,  100.0,   77.1,   74.4,   10.2,    9.3,    7.9,    0.0,    6.1,    0.0,    3.4,    0.8,    1.2,   99.8,   99.7,    0.2,    0.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     36,     23,     22,.,.,.,      0,.,      0,.,.,.,     28,     30,     36,     23,     22,.,.,.,      0,.,      0,.,.,.,     28,     30,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    48.7,    46.8,    74.8,    66.3,    43.4,    29.9,    55.8,    45.8,    48.7,    46.8,    74.8,    66.3,    43.4,    29.9,    55.8,    45.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50 Mwh","06439A","IFED","064 ","N16","Combined"
"PJM AEP DAYTON RT PEAK FIXED - ICE FUTURES ENERGY DIV",180410,2018-04-10,06439B,IFED,01,064 ,   72556,   49509,   52527,    6103,    6990,    8178,    5545,    2485,    1435,     995,     455,     470,   72235,   72540,     321,      16,   72556,   49509,   52527,    6103,    6990,    8178,    5545,    2485,    1435,     995,     455,     470,   72235,   72540,     321,      16,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1992,   -2873,    -925,    -535,    -740,     590,    1345,     -15,    -285,      29,     -70,    -150,   -1879,   -1595,    -113,    -397,  100.0,   68.2,   72.4,    8.4,    9.6,   11.3,    7.6,    3.4,    2.0,    1.4,    0.6,    0.6,   99.6,  100.0,    0.4,    0.0,  100.0,   68.2,   72.4,    8.4,    9.6,   11.3,    7.6,    3.4,    2.0,    1.4,    0.6,    0.6,   99.6,  100.0,    0.4,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     46,     24,     26,      4,.,      4,.,      4,      5,.,.,.,     36,     41,     46,     24,     26,      4,.,      4,.,      4,      5,.,.,.,     36,     41,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    42.4,    51.1,    64.6,    72.7,    37.3,    43.6,    49.1,    59.7,    42.4,    51.1,    64.6,    72.7,    37.3,    43.6,    49.1,    59.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"800MWh","06439B","IFED","064 ","N16","Combined"
"PJM AEP DAYTON HUB DA OFF-PK  - ICE FUTURES ENERGY DIV",180410,2018-04-10,06439C,IFED,01,064 ,   68015,   47200,   48655,   15815,   15175,    1965,       0,     100,     250,    2100,     996,     494,   67824,   67635,     191,     380,   68015,   47200,   48655,   15815,   15175,    1965,       0,     100,     250,    2100,     996,     494,   67824,   67635,     191,     380,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -5586,   -2275,   -3221,   -1425,    -900,       0,       0,      10,     -10,     -25,     150,    -100,   -3835,   -4071,   -1751,   -1515,  100.0,   69.4,   71.5,   23.3,   22.3,    2.9,    0.0,    0.1,    0.4,    3.1,    1.5,    0.7,   99.7,   99.4,    0.3,    0.6,  100.0,   69.4,   71.5,   23.3,   22.3,    2.9,    0.0,    0.1,    0.4,    3.1,    1.5,    0.7,   99.7,   99.4,    0.3,    0.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     38,     21,     21,.,.,.,      0,.,.,.,.,.,     29,     27,     38,     21,     21,.,.,.,      0,.,.,.,.,.,     29,     27,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    49.7,    74.8,    67.4,    87.6,    48.5,    72.2,    65.8,    84.1,    49.7,    74.8,    67.4,    87.6,    48.5,    72.2,    65.8,    84.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","06439C","IFED","064 ","N16","Combined"
"PJM AEP DAYTON DA PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,06439F,IFED,01,064 ,   99059,   70209,   61195,   21625,   33304,    3285,     800,       0,       0,    2235,     345,     655,   98809,   98784,     250,     275,   99059,   70209,   61195,   21625,   33304,    3285,     800,       0,       0,    2235,     345,     655,   98809,   98784,     250,     275,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -4854,   -2460,   -3349,    -935,    -931,       0,     -10,       0,       0,     -20,      50,       0,   -3425,   -4230,   -1429,    -624,  100.0,   70.9,   61.8,   21.8,   33.6,    3.3,    0.8,    0.0,    0.0,    2.3,    0.3,    0.7,   99.7,   99.7,    0.3,    0.3,  100.0,   70.9,   61.8,   21.8,   33.6,    3.3,    0.8,    0.0,    0.0,    2.3,    0.3,    0.7,   99.7,   99.7,    0.3,    0.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     44,     23,     23,.,.,.,.,      0,      0,.,.,.,     32,     29,     44,     23,     23,.,.,.,.,      0,      0,.,.,.,     32,     29,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    52.4,    69.9,    70.2,    85.9,    52.2,    66.7,    69.6,    80.9,    52.4,    69.9,    70.2,    85.9,    52.2,    66.7,    69.6,    80.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","06439F","IFED","064 ","N16","Combined"
"MISO INDIANA  OFF-PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,06439K,IFED,01,064 ,   28990,   18595,   24835,    5965,       0,    3805,     300,       0,       0,     275,       0,       0,   28940,   28640,      50,     350,   28990,   18595,   24835,    5965,       0,    3805,     300,       0,       0,     275,       0,       0,   28940,   28640,      50,     350,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1856,   -1561,   -1785,    -150,       0,     -65,       0,       0,       0,     -75,       0,       0,   -1851,   -1850,      -5,      -6,  100.0,   64.1,   85.7,   20.6,    0.0,   13.1,    1.0,    0.0,    0.0,    0.9,    0.0,    0.0,   99.8,   98.8,    0.2,    1.2,  100.0,   64.1,   85.7,   20.6,    0.0,   13.1,    1.0,    0.0,    0.0,    0.9,    0.0,    0.0,   99.8,   98.8,    0.2,    1.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,     19,     14,      4,      0,.,.,      0,      0,.,      0,      0,     26,     16,     27,     19,     14,      4,      0,.,.,      0,      0,.,      0,      0,     26,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    59.8,    72.1,    85.4,    84.1,    42.4,    63.3,    65.4,    70.2,    59.8,    72.1,    85.4,    84.1,    42.4,    63.3,    65.4,    70.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","06439K","IFED","064 ","N16","Combined"
"MISO IN. REAL-TIME OFF-PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,06439L,IFED,01,064 ,   32090,   26750,   26350,     940,    1445,    3995,       0,       0,       0,     300,       0,       0,   31985,   31790,     105,     300,   32090,   26750,   26350,     940,    1445,    3995,       0,       0,       0,     300,       0,       0,   31985,   31790,     105,     300,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1050,    -835,    -980,    -190,     -70,       0,       0,       0,       0,       0,       0,       0,   -1025,   -1050,     -25,       0,  100.0,   83.4,   82.1,    2.9,    4.5,   12.4,    0.0,    0.0,    0.0,    0.9,    0.0,    0.0,   99.7,   99.1,    0.3,    0.9,  100.0,   83.4,   82.1,    2.9,    4.5,   12.4,    0.0,    0.0,    0.0,    0.9,    0.0,    0.0,   99.7,   99.1,    0.3,    0.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     19,     15,.,.,.,      0,      0,      0,.,      0,      0,     23,     17,     24,     19,     15,.,.,.,      0,      0,      0,.,      0,      0,     23,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    60.3,    65.1,    79.3,    91.8,    40.7,    53.4,    49.6,    58.3,    60.3,    65.1,    79.3,    91.8,    40.7,    53.4,    49.6,    58.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50 Mwh","06439L","IFED","064 ","N16","Combined"
"ERCOT HOUSTON 345KV RT PK FIX - ICE FUTURES ENERGY DIV",180410,2018-04-10,06439N,IFED,01,064 ,   10211,    7510,    9261,       0,     700,     200,     500,       0,       0,    1951,       0,      50,   10211,   10211,       0,       0,   10211,    7510,    9261,       0,     700,     200,     500,       0,       0,    1951,       0,      50,   10211,   10211,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,   73.5,   90.7,    0.0,    6.9,    2.0,    4.9,    0.0,    0.0,   19.1,    0.0,    0.5,  100.0,  100.0,    0.0,    0.0,  100.0,   73.5,   90.7,    0.0,    6.9,    2.0,    4.9,    0.0,    0.0,   19.1,    0.0,    0.5,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,     12,      8,      0,.,.,.,      0,      0,      4,      0,.,     18,     10,     20,     12,      8,      0,.,.,.,      0,      0,      4,      0,.,     18,     10,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    54.9,    79.0,    76.5,    97.2,    52.6,    72.2,    74.1,    82.5,    54.9,    79.0,    76.5,    97.2,    52.6,    72.2,    74.1,    82.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"800 Mwh","06439N","IFED","064 ","N16","Combined"
"ERCOT NORTH 345KV RT PK FIX - ICE FUTURES ENERGY DIV",180410,2018-04-10,06439R,IFED,01,064 ,   38140,   20990,   26172,       0,    5421,    2091,    3775,       0,    1222,    6941,     222,    2631,   37651,   37759,     489,     381,   38140,   20990,   26172,       0,    5421,    2091,    3775,       0,    1222,    6941,     222,    2631,   37651,   37759,     489,     381,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1105,   -1134,    -184,       0,   -1612,     222,    -348,       0,     600,    -455,    -171,      46,   -1068,   -1099,     -37,      -6,  100.0,   55.0,   68.6,    0.0,   14.2,    5.5,    9.9,    0.0,    3.2,   18.2,    0.6,    6.9,   98.7,   99.0,    1.3,    1.0,  100.0,   55.0,   68.6,    0.0,   14.2,    5.5,    9.9,    0.0,    3.2,   18.2,    0.6,    6.9,   98.7,   99.0,    1.3,    1.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     42,     18,     23,      0,.,.,      4,      0,.,      5,      4,      6,     32,     37,     42,     18,     23,      0,.,.,      4,      0,.,      5,      4,      6,     32,     37,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    46.0,    46.6,    65.5,    63.2,    42.9,    32.6,    54.0,    45.0,    46.0,    46.6,    65.5,    63.2,    42.9,    32.6,    54.0,    45.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"800 Mwh","06439R","IFED","064 ","N16","Combined"
"MISO IN. DAY-AHEAD PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643AZ,IFED,01,064 ,   37463,   25592,   33728,    8471,       0,    3040,     300,     500,       0,      50,     100,       0,   37453,   37368,      10,      95,   37463,   25592,   33728,    8471,       0,    3040,     300,     500,       0,      50,     100,       0,   37453,   37368,      10,      95,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1625,   -1245,   -1530,    -185,       0,    -105,       0,    -100,       0,    -100,     100,       0,   -1635,   -1635,      10,      10,  100.0,   68.3,   90.0,   22.6,    0.0,    8.1,    0.8,    1.3,    0.0,    0.1,    0.3,    0.0,  100.0,   99.7,    0.0,    0.3,  100.0,   68.3,   90.0,   22.6,    0.0,    8.1,    0.8,    1.3,    0.0,    0.1,    0.3,    0.0,  100.0,   99.7,    0.0,    0.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     33,     20,     19,      4,      0,.,.,.,      0,.,.,      0,     26,     23,     33,     20,     19,      4,      0,.,.,.,      0,.,.,      0,     26,     23,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    54.6,    66.6,    79.7,    82.6,    41.3,    58.2,    64.1,    67.7,    54.6,    66.6,    79.7,    82.6,    41.3,    58.2,    64.1,    67.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","0643AZ","IFED","064 ","N16","Combined"
"MISO INDIANA HUB RT PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643B3,IFED,01,064 ,   45628,   40158,   29463,     990,   11735,     530,    2275,    3210,       0,     515,     205,     460,   44928,   45603,     700,      25,   45628,   40158,   29463,     990,   11735,     530,    2275,    3210,       0,     515,     205,     460,   44928,   45603,     700,      25,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -700,    -740,    -909,     -70,    -545,    -140,     350,     965,       0,      11,      30,     -81,    -670,    -680,     -30,     -20,  100.0,   88.0,   64.6,    2.2,   25.7,    1.2,    5.0,    7.0,    0.0,    1.1,    0.4,    1.0,   98.5,   99.9,    1.5,    0.1,  100.0,   88.0,   64.6,    2.2,   25.7,    1.2,    5.0,    7.0,    0.0,    1.1,    0.4,    1.0,   98.5,   99.9,    1.5,    0.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     38,     20,     18,.,.,.,.,.,      0,.,.,.,     30,     26,     38,     20,     18,.,.,.,.,.,      0,.,.,.,     30,     26,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    52.4,    56.7,    72.4,    82.6,    50.5,    53.9,    66.1,    75.0,    52.4,    56.7,    72.4,    82.6,    50.5,    53.9,    66.1,    75.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"800 Mwh","0643B3","IFED","064 ","N16","Combined"
"PJM N. IL HUB DA OFF-PK  - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643BC,IFED,01,064 ,   42156,   31695,   34544,    7469,    6955,     175,     700,       0,       0,    1650,       0,     162,   41851,   41836,     305,     320,   42156,   31695,   34544,    7469,    6955,     175,     700,       0,       0,    1650,       0,     162,   41851,   41836,     305,     320,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -2718,    -450,   -2177,    -822,    -350,       0,       0,       0,       0,       1,       0,      -1,   -1272,   -2528,   -1446,    -190,  100.0,   75.2,   81.9,   17.7,   16.5,    0.4,    1.7,    0.0,    0.0,    3.9,    0.0,    0.4,   99.3,   99.2,    0.7,    0.8,  100.0,   75.2,   81.9,   17.7,   16.5,    0.4,    1.7,    0.0,    0.0,    3.9,    0.0,    0.4,   99.3,   99.2,    0.7,    0.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     29,     19,     14,.,.,.,.,      0,      0,.,      0,.,     25,     17,     29,     19,     14,.,.,.,.,      0,      0,.,      0,.,     25,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    51.2,    91.5,    70.1,    96.4,    50.7,    89.2,    67.6,    89.2,    51.2,    91.5,    70.1,    96.4,    50.7,    89.2,    67.6,    89.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","0643BC","IFED","064 ","N16","Combined"
"PJM N. IL HUB DA PEAK - ICE FUTURES ENERGY DIV",180410,2018-04-10,0643BE,IFED,01,064 ,   46418,   35832,   35130,    7498,    8415,     898,       0,       0,       0,    1935,    1500,     175,   46338,   46118,      80,     300,   46418,   35832,   35130,    7498,    8415,     898,       0,       0,       0,    1935,    1500,     175,   46338,   46118,      80,     300,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -3549,   -1163,   -2784,    -956,    -555,       0,       0,       0,       0,       0,       0,       0,   -2119,   -3339,   -1430,    -210,  100.0,   77.2,   75.7,   16.2,   18.1,    1.9,    0.0,    0.0,    0.0,    4.2,    3.2,    0.4,   99.8,   99.4,    0.2,    0.6,  100.0,   77.2,   75.7,   16.2,   18.1,    1.9,    0.0,    0.0,    0.0,    4.2,    3.2,    0.4,   99.8,   99.4,    0.2,    0.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     30,     20,     12,.,.,.,      0,      0,      0,.,.,.,     26,     16,     30,     20,     12,.,.,.,      0,      0,      0,.,.,.,     26,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    53.5,    87.1,    73.8,    96.4,    52.4,    84.8,    72.8,    93.2,    53.5,    87.1,    73.8,    96.4,    52.4,    84.8,    72.8,    93.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","0643BE","IFED","064 ","N16","Combined"
