"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",180612,2018-06-12,090741,CME ,00,090 ,  156985,   23547,   12714,   33086,   31553,   22139,    2974,   17078,   40139,   10720,   10031,    2164,     391,  129380,  124327,   27605,   32658,   -1332,    -187,    1218,   -1519,     397,   -1348,     126,   -4277,   -5194,    4429,    -153,     373,     -74,   -1258,   -1989,     -74,     657,  100.0,   15.0,    8.1,   21.1,   20.1,   14.1,    1.9,   10.9,   25.6,    6.8,    6.4,    1.4,    0.2,   82.4,   79.2,   17.6,   20.8,     92,     11,.,      9,      9,     14,      5,     16,     26,     13,     10,.,.,     57,     64,    36.5,    31.8,    47.7,    42.9,    21.0,    15.9,    29.7,    25.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",180612,2018-06-12,092741,CME ,00,092 ,  101245,   73906,    1663,    2963,    2118,   18392,     301,    9060,   39736,    6992,     480,    1674,       0,   95820,   71721,    5425,   29524,     378,   -1031,      56,    -891,       0,   -1614,       0,   -3407,   -3744,    6429,       0,       0,       0,    1100,     236,    -722,     142,  100.0,   73.0,    1.6,    2.9,    2.1,   18.2,    0.3,    8.9,   39.2,    6.9,    0.5,    1.7,    0.0,   94.6,   70.8,    5.4,   29.2,     57,      9,.,.,.,     11,.,      9,     21,      9,.,.,      0,     26,     44,    66.4,    26.1,    79.4,    38.5,    63.5,    26.1,    73.8,    36.9,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE",180612,2018-06-12,096742,CME ,00,096 ,  269609,   62228,   43163,   57124,   37240,   67526,    3184,   57314,   29000,   23512,    2049,    8353,     226,  242877,  232088,   26732,   37521,   30200,   -9126,    5850,   31719,    2021,   -4801,    -774,   -6673,  -12822,   11799,    -234,   -1884,     101,   28833,   29188,    1367,    1012,  100.0,   23.1,   16.0,   21.2,   13.8,   25.0,    1.2,   21.3,   10.8,    8.7,    0.8,    3.1,    0.1,   90.1,   86.1,    9.9,   13.9,    124,      7,      8,      6,     11,     25,      8,     33,     29,     25,      4,      4,.,     73,     92,    44.1,    37.7,    57.7,    48.4,    28.3,    20.7,    37.5,    30.4,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",180612,2018-06-12,097741,CME ,00,097 ,  166877,   23212,   28886,   20504,   32952,   28874,    4960,   55723,   38368,    3007,    2048,     979,     127,  142533,  125705,   24344,   41172,   20429,   -5291,   -1088,   16524,    2531,     115,    -975,   13428,     725,   -3411,    -398,       0,      84,   22492,   11974,   -2063,    8455,  100.0,   13.9,   17.3,   12.3,   19.7,   17.3,    3.0,   33.4,   23.0,    1.8,    1.2,    0.6,    0.1,   85.4,   75.3,   14.6,   24.7,    114,      8,      8,      8,     14,     22,      9,     32,     24,     21,      4,.,.,     77,     77,    23.1,    33.8,    35.3,    45.1,    19.2,    26.5,    30.1,    35.4,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",180612,2018-06-12,099741,CME ,00,099 ,  599561,   88420,  226125,   43411,  271033,  112303,   34788,   50902,   92912,   15757,   20059,    8375,    1214,  525584,  534885,   73977,   64676,   23274,     991,   12045,   17707,   16659,    1494,   -1746,  -16616,   -8073,    2978,    -258,    -755,    -971,   18744,   22679,    4530,     595,  100.0,   14.7,   37.7,    7.2,   45.2,   18.7,    5.8,    8.5,   15.5,    2.6,    3.3,    1.4,    0.2,   87.7,   89.2,   12.3,   10.8,    273,     21,      8,     15,     86,     37,     38,     33,     50,     36,     22,     15,      4,    192,    174,    18.2,    42.7,    30.4,    52.2,    17.7,    36.8,    27.4,    46.0,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",180612,2018-06-12,232741,CME ,00,232 ,  137724,   75328,   15507,    4117,    6641,   36305,    1759,   21729,   39367,    5781,    1364,      52,      24,  116743,  102912,   20981,   34812,   -6148,   -8128,    1401,    2258,    1997,   -5191,      23,   -7357,   -6668,    2952,    -423,    -890,     -44,   -8722,   -6159,    2574,      11,  100.0,   54.7,   11.3,    3.0,    4.8,   26.4,    1.3,   15.8,   28.6,    4.2,    1.0,    0.0,    0.0,   84.8,   74.7,   15.2,   25.3,     81,      7,      5,      5,      8,     12,      4,     14,     31,     21,.,.,.,     52,     60,    54.7,    30.4,    63.4,    43.3,    54.2,    28.7,    62.8,    40.9,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",180612,2018-06-12,299741,CME ,00,099 ,   39308,     407,   24476,      13,   17385,    6204,    2128,    4341,     168,    1378,       0,     771,       5,   25657,   35143,   13651,    4165,    2280,     407,    -148,      13,    -251,    1232,     202,     504,     168,    1329,       0,       0,       0,    2204,    2796,      76,    -516,  100.0,    1.0,   62.3,    0.0,   44.2,   15.8,    5.4,   11.0,    0.4,    3.5,    0.0,    2.0,    0.0,   65.3,   89.4,   34.7,   10.6,     31,.,.,.,     13,      7,      8,      5,.,.,      0,.,.,     24,     19,    31.9,    71.2,    43.5,    80.5,    30.9,    68.0,    41.5,    76.8,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","FutOnly"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE",180612,2018-06-12,089741,CME ,00,089 ,   31791,    2301,   22287,    3327,   15176,     250,       0,    6606,    1485,    1321,     100,     245,       0,   28831,   28915,    2960,    2876,    4311,       0,       1,    3100,    1099,      34,       0,    -564,     231,     742,       0,       0,       0,    4377,    4108,     -66,     203,  100.0,    7.2,   70.1,   10.5,   47.7,    0.8,    0.0,   20.8,    4.7,    4.2,    0.3,    0.8,    0.0,   90.7,   91.0,    9.3,    9.0,     22,.,      4,.,.,.,      0,      6,      4,.,.,.,      0,     14,     13,    69.7,    80.6,    86.2,    88.7,    63.1,    70.1,    73.8,    75.5,"(CONTRACTS OF RUB 2,500,000)","089741","CME ","089 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",180612,2018-06-12,095741,CME ,00,095 ,  214278,   66258,  105299,     809,   80948,   35422,      11,   45996,   43333,   12542,    3475,    9316,     186,  210225,  206918,    4053,    7360,   12180,   20582,   -2111,     133,   -9595,    5032,      11,   -4088,    4529,    4513,     705,    -311,     186,   12447,   11982,    -267,     198,  100.0,   30.9,   49.1,    0.4,   37.8,   16.5,    0.0,   21.5,   20.2,    5.9,    1.6,    4.3,    0.1,   98.1,   96.6,    1.9,    3.4,    167,      7,      8,.,     11,     22,.,     31,     51,     18,     13,     20,.,     78,    112,    51.1,    50.2,    74.1,    65.8,    51.1,    50.2,    74.1,    65.2,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",180612,2018-06-12,102741,CME ,00,102 ,   43440,   24930,     701,    1304,    5274,   28801,       0,    9200,    8364,     387,     718,    1267,       3,   41816,   40827,    1624,    2613,     983,       0,     278,       0,     -76,     101,       0,    1445,    -271,      19,     -20,     210,    -109,    1259,     228,    -276,     755,  100.0,   57.4,    1.6,    3.0,   12.1,   66.3,    0.0,   21.2,   19.3,    0.9,    1.7,    2.9,    0.0,   96.3,   94.0,    3.7,    6.0,     39,.,.,.,.,      4,      0,     11,     11,.,.,      5,.,     19,     26,    77.5,    78.6,    90.8,    84.5,    74.5,    76.9,    87.7,    82.2,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
