"WHEAT-SRW - CHICAGO BOARD OF TRADE",181002,2018-10-02,001602,CBT ,00,001 ,  613383,  121860,  127160,  219272,  231307,  220057,  572440,  566489,   40943,   46894,  503174,  114713,  121184,  176570,  178366,  171417,  469649,  469171,   33525,   34004,  110208,   26522,   25351,   23327,   52941,   48640,  102791,   97318,    7418,   12890,   27643,    -365,    7294,   15568,   11874,    7802,   27076,   30664,     566,   -3021,  100.0,   19.9,   20.7,   35.7,   37.7,   35.9,   93.3,   92.4,    6.7,    7.6,  100.0,   22.8,   24.1,   35.1,   35.4,   34.1,   93.3,   93.2,    6.7,    6.8,  100.0,   24.1,   23.0,   21.2,   48.0,   44.1,   93.3,   88.3,    6.7,   11.7,    450,    139,    142,    174,    123,    136,    367,    361,    441,    141,    142,    157,    118,    127,    348,    342,    211,     45,     58,     44,     46,     95,    122,    172,    11.7,    10.6,    19.5,    18.4,     7.8,     6.5,    12.7,    10.9,    11.2,    11.0,    19.5,    19.3,     7.2,     6.3,    12.7,    11.4,    29.9,    15.7,    44.8,    27.4,    28.5,    14.5,    35.3,    21.0,"(CONTRACTS OF 5,000 BUSHELS)","001602","CBT ","001 "
"BLACK SEA WHEAT FINANCIAL - CHICAGO BOARD OF TRADE",181002,2018-10-02,00160F,CBT ,00,001 ,   22639,    4175,     740,     600,   17105,   19483,   21880,   20823,     759,    1817,   22139,    4175,     840,     500,   16705,   18983,   21380,   20323,     759,    1817,     500,     100,       0,       0,     400,     500,     500,     500,       0,       0,    1855,     412,      40,    -100,     984,     924,    1296,     864,     559,     991,  100.0,   18.4,    3.3,    2.7,   75.6,   86.1,   96.6,   92.0,    3.4,    8.0,  100.0,   18.9,    3.8,    2.3,   75.5,   85.7,   96.6,   91.8,    3.4,    8.2,  100.0,   20.0,    0.0,    0.0,   80.0,  100.0,  100.0,  100.0,    0.0,    0.0,     33,      6,      3,      4,     19,     18,     27,     23,     32,      6,      3,      3,     18,     17,     25,     22,      4,      1,      0,      0,      1,      2,      2,      2,    48.9,    50.1,    69.9,    70.2,    46.7,    46.2,    60.1,    56.9,    50.1,    50.3,    71.5,    70.9,    49.1,    46.3,    62.8,    57.3,   100.0,   100.0,   100.0,   100.0,   100.0,   100.0,   100.0,   100.0,"50 Metric Tons","00160F","CBT ","001 "
"WHEAT-HRW - CHICAGO BOARD OF TRADE",181002,2018-10-02,001612,CBT ,00,001 ,  305546,   89958,   53471,   71346,  118844,  155676,  280148,  280494,   25397,   25052,  271391,   90540,   58318,   52438,  105876,  140983,  248854,  251739,   22537,   19652,   34155,   15847,   11583,    2479,   12969,   14693,   31295,   28755,    2861,    5400,   10774,    1929,    6106,    2022,    6613,    4061,   10563,   12188,     211,   -1414,  100.0,   29.4,   17.5,   23.4,   38.9,   51.0,   91.7,   91.8,    8.3,    8.2,  100.0,   33.4,   21.5,   19.3,   39.0,   51.9,   91.7,   92.8,    8.3,    7.2,  100.0,   46.4,   33.9,    7.3,   38.0,   43.0,   91.6,   84.2,    8.4,   15.8,    272,     83,     57,     80,     87,     98,    208,    207,    270,     78,     68,     68,     83,     90,    198,    191,    151,     33,     27,     17,     35,     74,     72,    115,    14.5,    18.9,    25.0,    27.7,    10.5,    15.1,    18.4,    21.6,    15.9,    21.0,    26.3,    29.5,    12.0,    16.9,    21.7,    23.4,    21.7,    26.0,    37.3,    39.5,    21.7,    26.0,    36.5,    39.5,"(CONTRACTS OF 5,000 BUSHELS)","001612","CBT ","001 "
"WHEAT-HRSpring - MINNEAPOLIS GRAIN EXCHANGE",181002,2018-10-02,001626,MGE ,00,001 ,   65772,   13466,   17950,    5211,   36991,   30522,   55668,   53683,   10104,   12089,   61175,   13067,   17863,    4651,   33698,   28648,   51416,   51162,    9759,   10013,    4597,     679,     367,     280,    3293,    1874,    4252,    2520,     345,    2076,    3372,     531,     809,    1111,    1103,    1523,    2745,    3443,     627,     -70,  100.0,   20.5,   27.3,    7.9,   56.2,   46.4,   84.6,   81.6,   15.4,   18.4,  100.0,   21.4,   29.2,    7.6,   55.1,   46.8,   84.0,   83.6,   16.0,   16.4,  100.0,   14.8,    8.0,    6.1,   71.6,   40.8,   92.5,   54.8,    7.5,   45.2,     99,     26,     15,     16,     50,     36,     83,     61,     98,     22,     18,     15,     50,     35,     81,     60,     42,      5,      7,      6,     14,     21,     22,     31,    22.6,    24.9,    36.3,    40.6,    22.2,    21.4,    33.3,    36.1,    22.0,    26.2,    36.3,    42.9,    22.0,    23.4,    32.9,    39.0,    58.0,    25.8,    79.1,    37.3,    53.4,    22.5,    72.7,    29.9,"(CONTRACTS OF 5,000 BUSHELS)","001626","MGE ","001 "
"CORN - CHICAGO BOARD OF TRADE",181002,2018-10-02,002602,CBT ,00,002 , 2101050,  382826,  379098,  594883,  911756,  902954, 1889465, 1876934,  211586,  224116, 1933713,  372539,  389473,  537735,  833067,  810085, 1743340, 1737293,  190372,  196419,  167338,   49198,   28536,   18237,   78690,   92869,  146124,  139641,   21214,   27696,  -26865,   -3688,  -59748,    6888,  -27043,   23793,  -23842,  -29067,   -3022,    2202,  100.0,   18.2,   18.0,   28.3,   43.4,   43.0,   89.9,   89.3,   10.1,   10.7,  100.0,   19.3,   20.1,   27.8,   43.1,   41.9,   90.2,   89.8,    9.8,   10.2,  100.0,   29.4,   17.1,   10.9,   47.0,   55.5,   87.3,   83.4,   12.7,   16.6,    877,    204,    175,    235,    372,    393,    703,    696,    875,    195,    193,    218,    368,    389,    688,    685,    426,     77,     45,     40,    105,    248,    197,    323,    13.5,     8.1,    19.8,    14.1,     9.2,     4.9,    13.7,     8.8,    13.7,     6.9,    20.0,    12.7,    11.8,     5.3,    16.6,     9.6,    19.2,    38.0,    30.8,    48.4,    18.5,    37.3,    28.9,    45.2,"(CONTRACTS OF 5,000 BUSHELS)","002602","CBT ","002 "
"OATS - CHICAGO BOARD OF TRADE",181002,2018-10-02,004603,CBT ,00,004 ,    4723,    1254,    1093,     455,    1238,    2091,    2947,    3639,    1776,    1084,    4723,    1254,    1093,     455,    1238,    2091,    2947,    3639,    1776,    1084,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     151,     279,     216,     -15,    -329,      28,     -65,     229,     216,     -79,  100.0,   26.5,   23.1,    9.6,   26.2,   44.3,   62.4,   77.0,   37.6,   23.0,  100.0,   26.5,   23.1,    9.6,   26.2,   44.3,   62.4,   77.0,   37.6,   23.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,      9,      8,      7,      7,      7,     20,     18,     27,      9,      8,      7,      7,      7,     20,     18,      0,      0,      0,      0,      0,      0,      0,      0,    33.1,    50.4,    47.0,    64.2,    31.7,    44.1,    41.7,    57.5,    33.1,    50.4,    47.0,    64.2,    31.7,    44.1,    41.7,    57.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 5,000 BUSHELS)","004603","CBT ","004 "
"SOYBEANS - CHICAGO BOARD OF TRADE",181002,2018-10-02,005602,CBT ,00,005 , 1036462,  147316,  191924,  310950,  509706,  434764,  967972,  937638,   68491,   98824,  996813,  158085,  189383,  287483,  487567,  427750,  933135,  904616,   63678,   92197,   39649,    7857,   21167,    4841,   22139,    7014,   34837,   33022,    4813,    6628,    2773,     738,  -19089,   11455,   -7444,   10770,    4749,    3136,   -1976,    -362,  100.0,   14.2,   18.5,   30.0,   49.2,   41.9,   93.4,   90.5,    6.6,    9.5,  100.0,   15.9,   19.0,   28.8,   48.9,   42.9,   93.6,   90.8,    6.4,    9.2,  100.0,   19.8,   53.4,   12.2,   55.8,   17.7,   87.9,   83.3,   12.1,   16.7,    705,    199,    190,    261,    227,    231,    575,    565,    705,    213,    185,    255,    226,    230,    572,    560,    205,     33,     52,     28,     59,     88,    108,    152,    15.3,     9.1,    21.8,    15.8,    12.2,     7.7,    17.4,    12.2,    15.2,     9.5,    21.6,    16.4,    12.0,     8.0,    17.2,    12.6,    28.8,    42.3,    41.2,    53.5,    28.7,    42.0,    41.0,    50.8,"(CONTRACTS OF 5,000 BUSHELS)","005602","CBT ","005 "
"CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV",181002,2018-10-02,0063A2,IFED,01,006 ,   66277,   10544,   11526,    2953,   52777,   51773,   66274,   66252,       3,      25,   66277,   10544,   11526,    2953,   52777,   51773,   66274,   66252,       3,      25,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -12695,     337,    3441,   -5342,   -7677,  -10811,  -12682,  -12712,     -13,      17,  100.0,   15.9,   17.4,    4.5,   79.6,   78.1,  100.0,  100.0,    0.0,    0.0,  100.0,   15.9,   17.4,    4.5,   79.6,   78.1,  100.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     44,     15,      7,      9,     17,     15,     37,     26,     44,     15,      7,      9,     17,     15,     37,     26,      0,      0,      0,      0,      0,      0,      0,      0,    52.0,    46.7,    71.8,    74.5,    43.7,    39.3,    55.6,    56.3,    52.0,    46.7,    71.8,    74.5,    43.7,    39.3,    55.6,    56.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1,000 California carbon allowances","0063A2","IFED","006 "
"NJ SRECS VINTAGE 2019 - ICE FUTURES ENERGY DIV",181002,2018-10-02,0063A3,IFED,01,006 ,   46154,    9099,   24551,     514,   36541,   21089,   46154,   46154,       0,       0,   46154,    9099,   24551,     514,   36541,   21089,   46154,   46154,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -2006,     281,    -496,    -286,   -2001,   -1224,   -2006,   -2006,       0,       0,  100.0,   19.7,   53.2,    1.1,   79.2,   45.7,  100.0,  100.0,    0.0,    0.0,  100.0,   19.7,   53.2,    1.1,   79.2,   45.7,  100.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     28,      6,      8,      1,     10,      7,     16,     16,     28,      6,      8,      1,     10,      7,     16,     16,      0,      0,      0,      0,      0,      0,      0,      0,    68.7,    78.9,    91.8,    91.8,    68.7,    78.0,    91.8,    90.8,    68.7,    78.9,    91.8,    91.8,    68.7,    78.0,    91.8,    90.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(10 SRECs)","0063A3","IFED","006 "
"NJ SRECS VINTAGE 2020 - ICE FUTURES ENERGY DIV",181002,2018-10-02,0063A4,IFED,01,006 ,   44462,    9082,   31150,       0,   35380,   13312,   44462,   44462,       0,       0,   44462,    9082,   31150,       0,   35380,   13312,   44462,   44462,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -500,       0,       0,     500,       0,       0,       0,       0,  100.0,   20.4,   70.1,    0.0,   79.6,   29.9,  100.0,  100.0,    0.0,    0.0,  100.0,   20.4,   70.1,    0.0,   79.6,   29.9,  100.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,      3,      8,      0,     11,      7,     14,     15,     25,      3,      8,      0,     11,      7,     14,     15,      0,      0,      0,      0,      0,      0,      0,      0,    76.4,    69.7,    94.1,    88.7,    76.4,    68.3,    94.1,    85.2,    76.4,    69.7,    94.1,    88.7,    76.4,    68.3,    94.1,    85.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(10 SRECs)","0063A4","IFED","006 "
