"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190423","2019-04-23","090741","CME","00","090","166372","42786","1690","4121","41054","43692","5804","15586","55949","14974","12207","2508","55","136587","128793","29785","37579","8273","1145","1583","-279","2101","2885","-622","3447","499","984","807","493","8","7590","5551","683","2722","100.0","25.7","1.0","2.5","24.7","26.3","3.5","9.4","33.6","9.0","7.3","1.5","0.0","82.1","77.4","17.9","22.6","112","9",".","7","16","16","14","23","28","20","13","5",".","79","77","32.5","20.3","45.9","34.3","31.4","19.2","42.3","32.7","(CONTRACTS OF CAD 100,000)","090741","CME","090","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","190423","2019-04-23","092741","CME","00","092","96489","65025","1880","948","1794","29446","839","18142","32182","1381","919","871","0","89048","67547","7441","28942","12945","9981","137","64","-718","3739","351","3067","6885","-167","243","-48","0","12820","10961","125","1984","100.0","67.4","1.9","1.0","1.9","30.5","0.9","18.8","33.4","1.4","1.0","0.9","0.0","92.3","70.0","7.7","30.0","65","8",".",".",".","20",".","10","21","4",".",".","0","25","50","61.4","25.5","76.5","35.9","61.4","25.5","76.2","35.9","(CONTRACTS OF CHF 125,000)","092741","CME","092","F10","Combined"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE","190423","2019-04-23","096742","CME","00","096","177424","11577","10010","5620","63093","71895","6596","42042","20573","16303","2831","10903","209","148271","142108","29153","35316","12508","-297","-6960","692","6309","8593","1851","3159","-24","2594","22","812","-33","14296","7525","-1788","4983","100.0","6.5","5.6","3.2","35.6","40.5","3.7","23.7","11.6","9.2","1.6","6.1","0.1","83.6","80.1","16.4","19.9","124","7","6","9","18","25","13","32","23","17","5","8",".","82","84","25.9","23.2","39.5","33.7","24.2","23.0","37.2","32.5","(CONTRACTS OF GBP 62,500)","096742","CME","096","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE","190423","2019-04-23","097741","CME","00","097","232399","99575","1783","3802","39862","84734","10211","22426","67406","18398","4058","2587","793","199124","189714","33275","42685","8954","7867","42","197","-397","5272","1366","-2617","64","598","285","191","104","7402","7834","1552","1120","100.0","42.8","0.8","1.6","17.2","36.5","4.4","9.6","29.0","7.9","1.7","1.1","0.3","85.7","81.6","14.3","18.4","136","12",".","7","22","29","11","14","45","20","4","7",".","72","105","39.9","28.3","49.5","38.5","39.2","28.3","48.6","37.9","(CONTRACTS OF JPY 12,500,000)","097741","CME","097","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE","190423","2019-04-23","099741","CME","00","099","569620","38476","76340","17114","297957","166053","36834","28897","142807","41398","18594","19214","1578","480848","501338","88772","68282","16012","2300","-4571","2070","-220","984","3089","4382","7521","3492","216","-1249","48","15377","11385","635","4627","100.0","6.8","13.4","3.0","52.3","29.2","6.5","5.1","25.1","7.3","3.3","3.4","0.3","84.4","88.0","15.6","12.0","307","21","9","18","93","42","46","32","63","32","26","21","15","213","205","16.2","24.3","25.6","36.0","15.5","23.7","24.0","35.4","(CONTRACTS OF EUR 125,000)","099741","CME","099","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE","190423","2019-04-23","232741","CME","00","232","157620","59086","4123","2805","14371","49309","4487","34308","37490","11750","5883","5631","1141","133832","116735","23788","40885","2498","-157","-3194","515","-2479","1179","850","2351","-3382","247","-612","3680","-343","372","-447","2126","2945","100.0","37.5","2.6","1.8","9.1","31.3","2.8","21.8","23.8","7.5","3.7","3.6","0.7","84.9","74.1","15.1","25.9","90","6","4","5","12","17","12","20","22","14",".","6",".","57","66","43.5","30.5","56.5","40.9","41.1","30.2","54.0","40.2","(CONTRACTS OF AUD 100,000)","232741","CME","232","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE","190423","2019-04-23","299741","CME","00","099","27969","0","7544","0","10609","9320","3536","1858","472","1","0","583","8","16012","21464","11957","6505","-425","0","0","0","27","-76","256","-345","39","0","0","0","0","-62","219","-363","-644","100.0","0.0","27.0","0.0","37.9","33.3","12.6","6.6","1.7","0.0","0.0","2.1","0.0","57.2","76.7","42.8","23.3","24","0",".","0","10","7","8",".",".",".","0",".",".","20","14","27.1","47.2","39.3","68.0","24.5","42.1","36.0","59.6","(CONTRACTS OF EUR 125,000)","299741","CME","099","F10","Combined"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE","190423","2019-04-23","399741","CME","00","099","23370","4240","4745","632","8130","10471","2514","1624","0","0","0","0","0","17140","18362","6230","5008",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","100.0","18.1","20.3","2.7","34.8","44.8","10.8","6.9","0.0","0.0","0.0","0.0","0.0","73.3","78.6","26.7","21.4","20",".",".",".","6","8","7",".","0","0","0","0","0","16","12","42.5","58.2","60.2","71.7","40.2","51.9","55.8","62.8","(CONTRACTS OF EUR 125,000)","399741","CME","099","F10","Combined"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE","190423","2019-04-23","089741","CME","00","089","59814","0","48511","500","52794","0","0","3911","9011","0","599","956","0","57804","58978","2010","836","1683","0","1965","0","435","0","0","769","-120","0","75","-65","0","1279","1780","404","-97","100.0","0.0","81.1","0.8","88.3","0.0","0.0","6.5","15.1","0.0","1.0","1.6","0.0","96.6","98.6","3.4","1.4","37","0","4",".","10","0","0","12","7","0",".",".","0","25","13","83.1","82.8","89.2","96.1","83.1","81.9","89.2","95.3","(CONTRACTS OF RUB 2,500,000)","089741","CME","089","F15","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE","190423","2019-04-23","095741","CME","00","095","253003","763","149747","1051","149069","15592","0","92084","50128","512","2760","32306","0","246239","249337","6764","3666","7886","-73","2348","-102","4852","-2619","0","2986","7765","-54","270","100","0","7879","7438","7","448","100.0","0.3","59.2","0.4","58.9","6.2","0.0","36.4","19.8","0.2","1.1","12.8","0.0","97.3","98.6","2.7","1.4","184","4","11",".","35","8","0","58","39","8","12","17","0","115","78","43.6","55.8","57.1","68.6","43.6","55.8","57.1","68.6","(CONTRACTS OF MXN 500,000)","095741","CME","095","F15","Combined"
