"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,090741,CME ,00,090 ,  157927,   59648,   16388,     598,   33724,   33614,    2413,   20264,   57445,    7051,    7505,    2637,     414,  131617,  120560,   26310,   37367,   -1577,     983,    -178,    -135,     195,   -1108,       9,   -1462,   -4773,    1115,    -981,      45,       0,    -276,   -5025,   -1301,    3448,  100.0,   37.8,   10.4,    0.4,   21.4,   21.3,    1.5,   12.8,   36.4,    4.5,    4.8,    1.7,    0.3,   83.3,   76.3,   16.7,   23.7,    109,     12,.,.,     10,     19,      5,     18,     34,     13,      7,      6,.,     58,     74,    40.1,    23.1,    50.2,    35.2,    39.9,    22.8,    49.3,    34.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,092741,CME ,00,092 ,   91952,   72813,    2717,       1,    1189,   17148,     324,   10633,   40670,     232,     465,    1625,       0,   85657,   62717,    6295,   29235,    2042,    3322,    -125,       0,     101,      90,       0,   -1153,     981,      15,       0,     -49,       0,    2285,     912,    -243,    1130,  100.0,   79.2,    3.0,    0.0,    1.3,   18.6,    0.4,   11.6,   44.2,    0.3,    0.5,    1.8,    0.0,   93.2,   68.2,    6.8,   31.8,     55,      7,.,.,.,     11,.,      7,     23,      6,.,.,      0,     23,     40,    75.5,    25.9,    84.5,    37.9,    75.5,    25.9,    84.4,    37.9,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,096742,CME ,00,096 ,  187151,   72782,    7759,     579,   39958,   78745,    4604,   38849,   41122,    4040,    1100,    8128,      63,  161975,  145040,   25176,   42111,    8518,    -911,     194,    -309,     365,    3217,     198,    9658,    4906,   -1821,     127,    -219,      56,    7363,    6222,    1155,    2296,  100.0,   38.9,    4.1,    0.3,   21.4,   42.1,    2.5,   20.8,   22.0,    2.2,    0.6,    4.3,    0.0,   86.5,   77.5,   13.5,   22.5,    110,      9,      4,.,     12,     26,     10,     23,     30,     14,.,      4,.,     60,     79,    44.5,    24.7,    55.6,    35.0,    44.3,    24.5,    54.8,    34.8,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,097741,CME ,00,097 ,  215413,   83103,    4739,     463,   32351,   47098,    5417,   67784,  106291,    2941,    4073,    2665,      69,  196201,  169683,   19212,   45730,   33347,   25117,  -11596,    -503,    -936,    9006,     194,   10437,   33609,    -145,     446,    1049,       1,   34611,   31615,   -1264,    1732,  100.0,   38.6,    2.2,    0.2,   15.0,   21.9,    2.5,   31.5,   49.3,    1.4,    1.9,    1.2,    0.0,   91.1,   78.8,    8.9,   21.2,    136,     10,      4,.,     13,     25,      9,     26,     48,     13,      5,      5,.,     65,     97,    35.0,    28.8,    50.2,    40.0,    34.8,    28.8,    50.0,    39.5,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,099741,CME ,00,099 ,  490064,   62569,  155564,    3352,  263390,  115528,   34046,   32316,  103269,    6947,   18947,   10850,     498,  422065,  430054,   67999,   60010,   12468,    1489,   15025,    -301,   16629,    1470,    -228,   -3282,   -1431,   -1692,    -294,    2044,      30,   12351,   14917,     117,   -2449,  100.0,   12.8,   31.7,    0.7,   53.7,   23.6,    6.9,    6.6,   21.1,    1.4,    3.9,    2.2,    0.1,   86.1,   87.8,   13.9,   12.2,    278,     21,      7,     11,     84,     40,     40,     27,     61,     18,     20,     18,      5,    177,    175,    21.0,    40.4,    30.9,    53.1,    20.2,    39.8,    29.5,    51.1,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,232741,CME ,00,232 ,  132268,   79110,    4052,     523,    6063,   40186,    1686,   24402,   44972,    2229,     903,     529,       0,  114916,   94177,   17352,   38091,   -2903,   -1989,     450,     -46,     149,      -8,       1,   -1078,   -1833,    -348,     502,     143,      -1,   -2810,   -1642,     -93,   -1261,  100.0,   59.8,    3.1,    0.4,    4.6,   30.4,    1.3,   18.4,   34.0,    1.7,    0.7,    0.4,    0.0,   86.9,   71.2,   13.1,   28.8,     87,     10,      4,.,      6,     16,      4,     17,     30,     13,.,.,      0,     42,     65,    51.9,    26.1,    64.0,    37.4,    51.9,    25.8,    62.6,    36.9,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,299741,CME ,00,099 ,   32981,     407,   17765,       0,   15878,    6411,    2313,     510,    1553,       0,       0,     771,       5,   19113,   28818,   13868,    4163,     -85,       1,       0,       0,    -104,     -63,      22,       0,    -550,       0,       0,       0,       0,     -81,    -591,      -4,     506,  100.0,    1.2,   53.9,    0.0,   48.1,   19.4,    7.0,    1.5,    4.7,    0.0,    0.0,    2.3,    0.0,   58.0,   87.4,   42.0,   12.6,     27,.,.,      0,     13,      7,      8,.,.,      0,      0,.,.,     19,     17,    32.0,    68.2,    43.2,    77.9,    29.4,    65.0,    40.1,    74.6,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","FutOnly"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,399741,CME ,00,099 ,   27480,    3960,    6212,     562,    8169,   12580,    1908,    5491,    1344,       0,       0,       0,       0,   20090,   22606,    7390,    4874,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,   14.4,   22.6,    2.0,   29.7,   45.8,    6.9,   20.0,    4.9,    0.0,    0.0,    0.0,    0.0,   73.1,   82.3,   26.9,   17.7,     21,.,.,.,      5,      8,      9,.,.,      0,      0,      0,      0,     17,     14,    51.9,    61.3,    65.1,    73.5,    50.9,    58.1,    61.9,    68.9,"(CONTRACTS OF EUR 125,000)","399741","CME ","099 ","F10","FutOnly"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,089741,CME ,00,089 ,   27469,       0,   15452,       0,   22382,     121,       0,    2504,   10826,      18,     555,       0,       0,   25459,   26417,    2010,    1052,    5057,       0,    1399,       0,    5086,      -7,       0,    -499,    4119,       3,     455,       0,       0,    5045,    5514,      12,    -457,  100.0,    0.0,   56.3,    0.0,   81.5,    0.4,    0.0,    9.1,   39.4,    0.1,    2.0,    0.0,    0.0,   92.7,   96.2,    7.3,    3.8,     26,      0,      5,      0,      4,.,      0,      7,      7,.,.,      0,      0,     15,     13,    83.1,    65.8,    89.5,    87.2,    83.1,    65.8,    89.5,    87.2,"(CONTRACTS OF RUB 2,500,000)","089741","CME ","089 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,095741,CME ,00,095 ,  155008,    5659,   90520,     831,   90283,    9784,     359,   45729,   38628,    2737,    3486,    7721,      23,  149107,  150603,    5901,    4405,   13122,     -41,    7145,       9,    7003,   -3920,     162,    4700,   11188,   -1042,    1058,     476,     -11,   11838,   14007,    1284,    -885,  100.0,    3.7,   58.4,    0.5,   58.2,    6.3,    0.2,   29.5,   24.9,    1.8,    2.2,    5.0,    0.0,   96.2,   97.2,    3.8,    2.8,    137,.,     10,.,     17,     12,.,     36,     37,      8,     10,     12,.,     72,     77,    64.9,    52.3,    76.0,    65.6,    64.9,    52.3,    75.5,    65.5,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
